Gene	exon_phyloP	TSG	OG	NG
TMCO3	1.605631962962963	0	0	0
HNRNPA2B1	2.3327256086956525	0	1	0
CBX3	1.6771602105263155	0	0	0
NFKBIA	1.705186846153846	0	0	0
TGFB3	1.8341471499999997	0	0	0
AIM1	1.5187902800000004	0	0	0
ETS2	1.2215805333333334	0	0	0
ADD3	1.994163438596491	0	0	0
NDUFV2	1.8120807499999998	0	0	0
TSPYL4	0.605761	0	0	0
GLUL	0.7757055666666663	0	0	0
USP3	2.0776195000000004	0	0	0
TSHZ1	1.3149362	0	0	0
ZADH2	0.9503984999999998	0	0	0
COL6A3	1.3976653076923078	0	0	0
NR3C2	2.17927304	0	0	0
UBP1	1.7891582444444447	0	0	0
ZNF839	0.30867282758620684	0	0	0
SPTAN1	2.8600694000000004	0	0	0
TBX18	1.6855959444444444	0	0	0
FAS	0.06532706666666668	1	0	0
ZNF827	2.6308871470588233	0	0	0
GNAQ	2.5111998181818183	0	1	0
HMGB2	1.6664392499999998	0	0	0
PDZD8	1.7154700909090912	0	0	0
PMP22	0.9914466315789475	0	0	0
HERPUD1	1.2688276666666662	0	0	0
PHIP	2.55244053488372	0	0	0
PANX1	1.1033412857142857	0	0	0
RPL14	1.2154763636363637	0	0	0
NFAT5	2.107912611111111	0	0	0
SKIL	1.5183276296296295	0	0	0
ACVR2A	2.0776765416666665	1	0	0
GBA2	2.0531678571428578	0	0	1
ETF1	2.8239783448275864	0	0	0
UBE2E1	1.7917381250000002	0	0	0
PIM1	1.5825802	0	1	0
LDLR	1.0993580975609756	0	0	0
SSFA2	1.5390244523809526	0	0	0
HMG20A	1.7769244	0	0	0
EBF1	2.874241437499999	1	0	0
CUX1	2.1033066779661014	1	1	0
C14ORF104	0.943498	0	0	0
ATP1B3	0.9778018214285715	0	0	0
ID1	1.2192786666666666	0	0	0
MAP2K3	1.48540159375	0	0	0
SLK	2.8368287142857143	0	0	0
NEDD9	0.7681443750000002	0	0	0
CTNND1	1.815299749999999	0	0	0
KAZALD1	1.0465715294117646	0	0	0
RAD23B	1.795609684210526	0	0	0
CKS2	2.018530333333333	0	0	0
ZBTB41	2.5689063846153846	0	0	0
EGR3	1.8975496363636366	0	0	0
ING2	1.7051933333333331	0	0	0
FGFR1	1.7859358019801983	0	1	0
PMAIP1	-0.08480550000000003	0	0	0
RHOA	1.532901388888889	1	1	0
TRIM41	0.7735370833333333	0	0	0
ATP1B1	1.6419092000000002	0	0	0
TBL1XR1	1.9366202826086956	1	1	0
TGFBR2	1.6133119	1	0	0
RASSF3	1.3955689090909091	0	0	0
TACC1	0.9730875774647891	0	0	0
PTPN1	1.7816223333333332	0	0	0
ARHGAP12	1.8261570000000007	0	0	0
PTMS	0.76246125	0	0	1
RFX7	2.020137565217391	0	0	0
FNDC3B	1.7928358200000003	0	0	0
ZBTB2	2.0603496666666667	0	0	0
TMEM64	1.0378199375000001	0	0	0
DKK1	1.4054921999999999	0	0	0
SEC61A1	1.82984496	0	0	0
MTMR4	2.2494636	0	0	0
BCL9L	1.82494945	1	1	0
PTPN12	1.8799126250000002	0	0	0
BMPR1A	2.0502849999999997	1	1	0
DYRK2	1.4309603846153847	0	0	0
LOX	1.679368	0	0	0
IDI1	1.0489563846153849	0	0	0
PDGFA	1.1822748888888888	0	0	0
HS3ST3A1	1.5532804999999998	0	0	0
IRX3	1.551828375	0	0	0
AXL	1.5956379285714288	0	0	0
STX16	2.0120096874999995	0	0	0
ZNF521	2.2125527948717942	0	1	0
RALY	1.3217737241379313	0	0	0
DMTF1	1.9098334000000001	0	0	0
TMPO	1.7121125588235295	0	0	0
LBH	1.1838605789473686	0	0	0
SH2B3	1.0927460833333333	1	0	0
CAMSAP1L1	2.3661675357142857	0	0	0
TGOLN2	0.1454794	0	0	0
TRIP12	2.8973910759493684	0	0	0
EZR	1.9186897619047616	0	0	0
PCMTD1	1.527727090909091	0	0	0
USP22	1.8506011935483868	0	0	0
FAM129B	1.6805687333333335	0	0	0
CKS1B	0.9991286875	0	0	0
GOLPH3	2.53672825	0	0	0
ZCCHC3	0.803835	0	0	0
PDLIM5	1.3055388499999994	0	0	0
CAPRIN1	1.9615556730769232	0	0	0
DUSP14	0.9313101666666667	0	0	0
CDKN2A	0.10061247222222222	1	0	0
SLC16A3	1.1861430666666666	0	0	0
BSG	0.26548714285714287	0	0	0
SMG7	2.3331590350877196	0	0	0
ELOVL6	1.6786834500000005	0	0	0
TMED5	0.9977954285714287	0	0	0
ZNF436	1.2261815000000003	0	0	0
TXN	1.15564375	0	0	0
SRRM2	1.2058167297297295	0	0	0
MAGI2	2.526336444444444	0	0	0
ASF1A	2.4534941666666668	0	0	0
HNRPLL	2.323841675675676	0	0	0
KIF5B	3.1622274999999997	0	0	0
SMARCD3	1.8834978372093025	0	0	0
SMEK1	2.9459550500000007	0	0	0
RHOB	1.493311	0	0	0
SET	1.9350607142857144	0	1	0
TNIK	2.9159660181818183	0	0	0
MECOM	2.1739392407407405	0	1	0
KCTD15	1.69690935483871	0	0	1
RAB30	2.1212079166666666	0	0	0
AMIGO2	0.835754	0	0	0
TBC1D2	1.45880948	0	0	0
PRDM1	1.8621142105263158	1	0	0
KIF13A	2.3095709230769232	0	0	0
TARS	1.8544614313725494	0	0	0
FADS2	1.08709885	0	0	0
MORF4L1	1.5916600833333334	0	0	0
DCN	1.5011807073170733	0	0	0
CHST11	1.2229986666666666	0	1	0
CNBP	2.352812863636363	1	0	0
PSME4	2.7748776	0	0	0
SPEN	2.7650621818181813	1	0	0
HIPK2	2.553262857142857	0	0	0
CGGBP1	0.6936009285714286	0	0	0
IRF2	1.8801897600000004	0	0	0
UBQLN2	1.596853	0	0	0
CDK12	1.764694864864865	1	0	0
SIX4	1.8406511111111112	0	0	0
LUC7L2	2.8135966363636364	0	0	0
SIX5	1.303401375	0	0	0
FERMT2	1.932625829268293	0	0	0
PTRF	1.2752474999999999	0	0	0
NAV1	2.017485627450981	0	0	0
MAZ	1.2379064	0	0	0
WLS	1.9263021428571419	0	0	0
NOTCH2NL	0.3870286153846154	0	0	0
TOP1	2.862858380952381	0	0	0
FAM36A	0.7746204615384615	0	0	0
TPBG	0.6072758333333333	0	0	0
FOSB	1.1222575263157892	0	0	0
COL5A1	2.23325085	0	0	0
RBM14	1.7119495909090907	0	0	0
CHIC2	2.941517615384616	0	0	0
AX747619	0.18059	0	0	0
SMURF2	2.6724538124999997	0	0	0
FBXW7	2.2967756216216215	1	0	0
EIF4G1	2.072432580952381	0	0	0
AXIN2	1.8160620000000003	1	0	0
UNC5B	2.4944120555555553	0	0	0
SNRPD3	0.7664062941176472	0	0	0
RREB1	1.3694517500000003	0	0	0
BCR	1.5879180000000002	0	0	0
WASL	2.7910072727272732	0	0	0
SOBP	2.163648454545455	0	0	0
MAP3K14	1.3913324814814814	0	0	0
FBRS	1.6408163428571425	0	0	0
CHMP1B	0.581853	0	0	0
PRPF38B	2.2145337857142855	0	0	0
ANXA11	1.0792772682926826	0	0	0
GCLC	2.022066219512195	0	0	0
WAC	1.8276892456140348	0	0	0
ANKRD12	2.021936303030303	0	0	0
ITM2B	1.7997189999999998	0	0	0
ADH5	1.338278387096774	0	0	0
PJA2	1.291438117647059	0	0	0
CHD1	2.7898184545454545	0	0	0
CNOT6L	2.61127962962963	0	0	0
TMEM2	1.8493349374999999	0	0	0
TUBB6	1.66708535483871	0	0	0
HTR1B	1.972307	0	0	0
BASP1	0.8515343333333333	0	0	1
GDNF	1.5367955	0	0	0
USP53	1.2705035405405405	0	0	0
RBMS1	2.1670504285714287	0	0	0
CLASP1	2.4797622083333324	0	0	0
ZNF207	2.2356866296296296	0	0	0
CAND1	2.810256312500001	0	0	0
USP1	1.7690844666666665	0	0	0
GOLIM4	1.8252450526315787	0	0	0
ASH1L	2.388825113636363	0	0	0
MYL12B	1.3015074285714285	0	0	0
SUGT1	1.2245319545454547	0	0	0
LEPRE1	1.6892361111111112	0	0	0
HOXA9	2.130206818181818	1	1	0
MAN2A1	1.7519774838709679	0	0	0
SH3BP4	0.694868925925926	0	0	0
CIRBP	0.5581728000000002	0	0	0
PTP4A1	2.309895066666667	0	0	0
LOXL1	1.7589025	0	0	0
FAM20C	1.7755465000000004	0	0	0
SETD2	2.288862342105263	1	0	0
SKA2	1.2020032916666668	0	0	0
UBE2E3	2.0133198529411764	0	0	0
CUL1	2.9123236923076927	0	0	0
ZBTB5	1.151506	0	0	0
LRRC1	1.9889553181818187	0	0	0
RCOR3	2.1362497173913044	0	0	0
CTTNBP2NL	1.3055195	0	0	0
FHL2	0.8555056785714285	0	0	0
ILF3	1.853363567164179	0	0	0
LRRFIP2	1.3776058253968257	0	0	0
LPAR1	1.0107386	0	0	0
SLC25A28	2.589349777777778	0	0	0
ATXN2L	2.0672812465753423	0	0	0
CENPN	0.8328337142857142	0	0	0
MICB	-0.27694575	0	0	0
DRAP1	1.531476192307692	0	0	1
GTF2I	1.232729757142857	0	0	0
FLI1	1.70125744	0	1	0
DNMBP	2.038417111111111	0	0	0
TBCC	1.254337	0	0	0
PYGB	2.3799790416666666	0	0	0
RFX3	2.4965152647058813	0	0	0
ARPC2	2.0455487708333338	0	0	0
MAGI1	2.3819307118644075	0	0	0
KLF5	1.887304	0	0	0
ITGA5	1.6313926491228072	0	0	0
HSPH1	2.1519989642857142	0	0	0
PLXND1	1.7518623492063496	0	0	0
CEP57	1.1036182558139536	0	0	0
USO1	2.129869277777778	0	0	0
NFKB2	1.6641391315789473	1	1	0
SCARB2	1.321830238095238	0	0	0
DPF3	1.9113160606060606	0	0	0
PPM1B	1.802884782608696	0	0	0
PIK3R3	2.1314080384615393	0	0	0
SERTAD1	0.7640795	0	0	0
RSBN1L	2.171629588235294	0	0	0
ROCK2	2.385187541666667	0	0	0
SMCHD1	1.5446623783783786	0	0	0
SEC31A	1.8293507920792083	0	0	0
GZF1	1.4458872222222219	0	0	0
SLC33A1	2.0450365882352948	0	0	0
BAMBI	1.6547334	0	0	0
FNDC3A	2.2626198421052623	0	0	0
HOMER1	2.526641384615385	0	0	0
ORC4	1.3667245249999995	0	0	0
COL8A1	0.7355398	0	0	0
KPNA4	3.081333	0	0	0
PTPRK	2.3024458974358972	1	0	0
AP2S1	1.8065401904761906	0	0	0
PIM3	1.3235825	0	0	0
RAP2C	1.3359641428571425	0	0	0
ADAM10	1.8972729999999993	0	0	0
SNX5	1.3621026041666668	0	0	0
C20ORF72	0.9012840833333334	0	0	0
ARHGAP29	1.4505034705882354	0	0	0
C1ORF9	1.9146862249999994	0	0	0
FBXO30	1.1105103333333333	0	0	0
STK35	1.046030818181818	0	0	0
PATZ1	2.0629881666666665	1	0	0
EPHB4	1.6935950322580646	0	0	0
KIF11	1.9323475909090904	0	0	0
ZHX1	0.9716609444444444	0	0	0
SLMAP	2.2401566875000007	0	0	0
NEK6	1.4124910344827584	0	0	0
PRKCA	2.2494659999999995	0	0	0
PSMA3	1.9076875999999998	0	0	0
TMEM47	1.547248	0	0	0
SRSF1	2.9732516363636363	0	0	0
RASAL2	2.112571454545454	0	0	0
PRKAB2	1.8410005333333332	0	0	0
SEMA6A	2.354665326086957	0	0	0
SRP54	2.3520438292682933	0	0	0
MVP	1.4107549285714285	0	0	0
PURA	1.8779944	0	0	0
HS6ST1	1.2451893333333333	0	0	0
EGR2	1.1111532666666666	0	0	0
JMY	2.071997076923077	0	0	0
SCAND2	0.29827616	0	0	0
STK24	1.7119229999999999	0	0	0
PTPN13	1.9121751000000002	1	0	0
SMC5	2.107552413793104	0	0	0
VAPA	1.531883695652174	0	0	0
GSK3A	2.002723388888889	0	0	0
RNF44	1.792995107142857	0	0	0
GNG5	0.9743074285714286	0	0	0
HSP90AB1	2.624011	0	0	0
C14ORF135	1.497640947368421	0	0	0
MMP14	1.8602477999999998	0	0	0
FBXL5	1.8715329459459462	0	0	0
LMNB1	1.9545004137931035	0	0	0
FRAT2	0.555453	0	0	0
REL	1.7250693846153846	0	1	0
STUB1	1.6984498387096776	0	0	0
APBB2	1.5120784285714284	0	0	0
PLEKHO1	1.242901923076923	0	0	0
HOXA10	1.6622484	0	0	0
ARL4A	0.9885395454545454	0	0	0
TMBIM1	0.8636816153846153	0	0	1
PPP2R5A	2.302236047619048	0	0	0
FBXL19	2.075860692307693	0	0	0
ARIH1	3.151561823529412	0	0	0
PTPN21	1.8237027941176467	0	0	0
MTA2	2.300751129032258	0	0	0
HOXB5	2.5629165	0	0	0
ASNA1	2.566670769230769	0	0	0
RXRA	1.2838393684210525	0	0	0
SPATS2L	1.0277448000000002	0	0	1
DLG1	2.119052534246576	0	0	0
RAB33B	0.9654135	0	0	0
RAB2A	2.0647434999999996	0	0	0
TP53INP1	1.3767380999999999	0	0	0
ZBED5	0.7315693913043478	0	0	1
MMP16	2.3204659999999997	0	0	0
MPZL1	0.6895467692307692	0	0	0
LEMD3	2.2808952500000004	0	0	0
SLC39A10	1.7491257586206896	0	0	0
VEGFC	1.9036477777777776	0	0	0
TRIM52	0.4626672	0	0	0
WDR74	0.9763536279069763	0	0	0
VCL	2.9831543333333346	0	0	0
S100A16	0.5888656000000001	0	0	0
SHC1	2.222478333333333	0	0	0
ZNF217	0.8614393125	0	0	0
TPM1	1.932080785714286	0	0	0
PRRT2	0.94077475	0	0	1
COL5A2	2.757811	0	0	0
ZMYM2	1.9285528163265309	0	0	0
MTDH	1.8810436818181822	0	0	0
CCNK	1.5521675172413796	0	0	0
SRGAP1	2.6482792352941167	0	0	0
RPS6	2.141582642857143	0	0	0
HOXB3	1.6150147142857139	0	0	0
MLEC	2.3607226153846153	0	0	0
FGF2	0.9618779999999999	0	0	0
FOXL1	0.400089	0	0	0
MZF1	0.2817855	0	0	0
ANXA1	1.36466744	0	0	0
SEPT7	2.166834210526315	0	0	0
GULP1	1.26706784	0	0	0
FGF9	1.9650747142857141	0	0	0
ZCCHC6	1.9983635641025648	0	0	0
MMP17	1.6885808750000004	0	0	0
HECTD1	3.1004616710526314	0	0	0
SH3GLB1	2.2251630588235294	0	0	0
NAV2	2.4151428805970148	0	0	0
CDC37	1.4773826	0	0	0
TOPORS	1.12311375	0	0	0
B2M	0.027682433333333333	1	0	0
SEC22B	1.8120764999999999	0	0	0
WDR82	2.393797125	0	0	0
SLC7A5P1	1.635784	0	0	0
TRIM25	0.6313973846153846	0	0	0
SLFN5	0.17903655555555556	0	0	0
SSBP3	1.9997848888888898	0	0	0
FBN2	2.4744809506172825	0	0	0
PTGER2	1.0247114	0	0	0
STARD7	1.94646125	0	0	0
SOCS1	1.0767185000000001	1	0	0
CTGF	2.1774470000000004	0	0	0
RCOR1	2.1100758500000003	0	0	0
SOCS5	1.33795975	0	0	0
ANKRD11	1.2339665681818182	0	0	0
C7ORF58	0.9699327804878048	0	0	0
APP	1.985262916666666	0	0	0
FAM198B	1.0815344285714286	0	0	1
ZMYM5	1.0598938333333328	0	0	0
MLL3	2.212359482758621	0	0	0
USP24	2.882994308641975	0	0	0
CTIF	1.3509246388888891	0	0	0
WWC2	1.4612873260869568	0	0	0
CDH2	2.475756916666667	0	0	0
KDM2A	1.9707700784313726	0	0	0
NCBP1	2.5232259999999997	0	0	0
GLI1	1.79482716	0	1	0
CLIC4	1.8311462307692312	0	0	0
MAP3K5	2.7008595	0	0	0
LENG8	1.4318227878787881	0	0	1
STX10	0.9102188124999998	0	0	1
IER2	0.2844724	0	0	0
ELK3	1.8141599473684211	0	0	0
SERTAD2	1.7277989999999999	0	0	0
KIAA0247	1.3346673	0	0	0
RPL37	1.5350626666666665	0	0	0
CLTA	2.13650225	0	0	0
BMP2K	2.0851346071428574	0	0	0
COX6B1	1.1721241	0	0	0
CCNY	1.9460719354838711	0	0	0
NRG1	1.8761082340425534	1	0	0
ANTXR2	1.2670397249999998	0	0	0
PCDH9	2.657463272727273	0	0	0
MAGI3	2.3947339354838717	0	0	0
PRR12	2.1488869999999998	0	0	1
MRC2	1.860223733333333	0	0	0
TAB2	1.7558688214285716	0	0	0
HNRNPC	1.5169478026315792	0	0	0
PAPD5	2.1602866800000005	0	0	0
NACA	1.6768623392857143	0	0	0
AZIN1	2.0985310606060605	0	0	0
RHOC	1.3232731063829786	0	0	0
AHDC1	1.0973335294117648	0	0	0
TRAF4	1.9319609024390247	0	0	0
UBR5	3.18621396590909	1	0	0
PHLPP1	1.9142867333333333	0	0	0
RALA	2.140417428571429	0	0	0
LRRFIP1	1.183465591836735	0	0	0
BMP2	1.9306983333333332	0	0	0
SEMA3A	2.0961485161290323	0	0	0
CDV3	0.9716806818181817	0	0	0
STAG1	2.810279764705882	1	0	0
RAPH1	1.9130097666666666	0	0	0
TNKS2	3.328348777777777	0	0	0
OSMR	0.5938058461538461	0	0	0
TBC1D10B	1.7201117894736844	0	0	0
NPR3	1.6609110526315793	0	0	0
SSH1	2.04191365625	0	0	0
EIF4A1	1.774533769230769	0	0	0
FBXW11	2.3769524999999994	0	0	0
PIP5K1A	1.5797192857142863	0	0	0
RIPK2	1.5380241	0	0	0
SEMA4C	1.7253407307692312	0	0	0
PPP1CC	2.1419292499999996	0	0	0
TAF8	1.5162073846153845	0	0	0
ZHX2	1.0719455	0	0	0
ARHGAP10	1.5841426470588236	0	0	0
NUCKS1	2.5789805555555554	0	0	0
SETD7	1.1835976666666663	0	0	0
MMS19	1.909879714285714	0	0	0
ABL1	2.649994666666667	0	1	0
FIGN	2.858256	0	0	0
RAB35	2.118381842105263	0	0	1
ACIN1	1.9038802459016384	0	0	0
KIAA1967	1.8038624222222224	0	0	0
HBP1	1.9414824418604655	0	0	0
RBM26	2.579425343750001	0	0	0
AZI2	0.890067	0	0	1
TMEM50A	1.2562296875	0	0	1
BICC1	2.7510907999999996	0	0	0
ETNK1	1.949608421052632	1	0	0
UGDH	1.917375885714286	0	0	0
SKP1	1.3243026875	0	0	0
RPL23	0.6887669600000002	0	0	0
EGLN2	1.1415716052631577	0	0	0
CAPZB	1.9855308	0	0	0
HDGFRP2	1.156476731707317	0	0	0
HERC4	1.9969814074074081	0	0	0
C4ORF34	1.0669099375000002	0	0	0
INPPL1	1.9058333928571423	0	0	0
RAP1B	1.980865786666667	0	0	0
MEGF9	1.065559333333333	0	0	0
TNRC6B	2.421708631578948	0	0	0
SMURF1	2.40538904	0	0	0
LARGE	1.689769933333334	0	0	1
INTS6	1.9734363387096772	0	0	0
PABPC4	2.25894129032258	0	0	0
SPTBN1	2.919470282608696	0	0	0
FSTL1	1.3611562666666663	0	0	0
PSMB3	1.9292870000000004	0	0	0
RFWD2	2.6073417073170737	0	0	0
NCOA2	2.6181996000000005	0	1	0
VPS37B	1.1767365454545453	0	0	0
SESN3	1.5228763181818186	0	0	0
LBR	1.2927812222222224	0	0	0
MARK3	2.154845611940298	0	0	0
LIMD1	1.91543625	0	0	0
CAPN2	1.5667680512820512	0	0	0
UBE2R2	2.8891738000000005	0	0	0
HNRNPA3	2.6320494761904762	0	0	0
PAFAH1B1	2.217210725	0	0	0
PAPPA	2.4243086785714287	0	0	0
DDR2	2.1592610689655176	0	1	0
PPIA	1.1786390909090911	0	0	0
PDE8A	1.5056128000000002	0	0	0
TOP2B	2.936546588235295	0	0	0
TRNP1	0.50087	0	0	0
FRAS1	1.863219258426966	0	0	0
PCGF2	1.5119562000000002	0	0	0
MEX3A	2.0879836000000003	0	0	0
VAV2	2.1261312631578955	0	0	0
CDC42EP2	0.5061453333333333	0	0	0
GLCCI1	1.7628606969696967	0	0	0
YWHAQ	2.098773846153846	0	0	0
MAPK6	1.7158452173913041	0	0	0
NDRG1	1.349765470588235	1	0	0
APPBP2	2.255239222222223	0	0	0
ARPC5L	1.0466184000000003	0	0	0
PKN2	2.622290457142857	0	0	0
PHLDB2	1.4904591304347827	0	0	0
PCSK5	2.025316326086957	0	0	0
C11ORF95	1.2497680909090911	0	0	0
PIK3CA	2.921273814814814	0	1	0
FRYL	2.5169071999999995	0	0	0
CLDND2	0.5774965	0	0	1
SPAG4	1.0845061199999997	0	0	0
PDZRN3	1.8830981176470591	0	0	1
COL6A1	1.6027994186046512	0	0	1
PHF13	1.1889446666666668	0	0	0
BAZ1A	2.1063555833333334	1	0	0
DSP	2.250914344827586	0	0	0
TIAL1	2.696419177777778	0	0	0
TANC1	2.118306472222222	0	0	0
ADAMTS5	2.4705906250000003	0	0	1
NLGN1	2.0934944545454544	0	0	0
SFMBT2	1.5763210357142856	0	0	0
YTHDF3	2.143275184210525	0	0	0
HIAT1	3.167983714285714	0	0	1
UHRF2	2.0867619285714287	0	0	0
GNB1	1.7371662799999996	0	0	0
GNAI2	1.2766654193548388	0	0	0
EIF3A	2.683238384615385	0	0	0
SOLH	1.5122068799999997	0	0	1
NCKAP1	3.141982957446808	0	0	0
TCF12	2.146164894736842	0	0	0
ZFAND3	1.6632014705882356	0	0	0
ZNF238	3.2045775	0	0	0
CNN2	1.0688113333333331	0	0	0
EGFR	1.4238203673469392	0	1	0
ROD1	1.8641065925925926	0	0	0
SF3B1	3.054387145833333	0	1	0
PVRL1	1.1109909	0	0	0
UACA	1.4504764651162787	0	0	0
RASA3	2.32088275	0	0	0
RPL13	0.8281129428571427	0	0	0
GRK5	2.3673502500000003	0	0	0
KIAA1033	2.8461946	0	0	0
PSD	1.8958728437499996	0	0	0
PXN	1.2875752040816326	0	0	0
CCDC88A	2.343861068965517	0	0	0
HP1BP3	1.639180461538462	0	0	0
SPAG7	1.6258222272727274	0	0	0
USP32	2.4756396666666665	0	0	0
BTG2	1.1366862	0	0	0
DNAJA1	1.96626075	0	0	0
EHBP1	2.3072097619047627	0	0	0
ANP32E	1.6438404074074073	0	0	0
RSF1	2.074881948717948	0	0	0
CDKN2D	1.0647096	0	0	0
WARS	1.0540746020408163	0	0	0
SMIM3	0.1674015	0	0	0
ZNF706	1.5020441315789466	0	0	0
DCAF5	2.1140415384615383	0	0	0
KHDRBS1	2.2454697777777777	0	0	0
TET2	1.5947180416666669	1	0	0
SLC16A2	1.7683032	0	0	0
SIRPA	0.9260467500000001	1	0	0
TUBGCP6	1.6323102558139535	0	0	0
IGFBP5	1.6180302500000001	0	0	0
NFATC4	1.0196973703703707	0	0	0
RPS6KA3	2.644845261904762	0	0	0
CKAP4	0.6767397500000001	0	0	0
TSPAN14	1.202226285714286	0	0	0
SRP72	2.3192097407407406	0	0	0
UBA5	1.5532294473684212	0	0	0
ASXL1	1.4126623225806454	1	0	0
GALNT4	1.09890625	0	0	0
FAM111A	-0.11272152000000002	0	0	0
ANKHD1-EIF4EBP3	3.0489081463414647	0	0	1
PTX3	1.0415166666666666	0	0	1
UBE2K	2.54792	0	0	0
BCLAF1	2.0153096935483865	0	0	0
ZFP91	2.2142049999999998	0	0	0
HEY2	1.9662536666666668	0	0	0
EEF1G	2.2983555882352937	0	0	0
ZNF250	0.39450053571428567	0	0	0
MAB21L1	2.320832	0	0	0
KCTD11	0.5237125	0	0	0
RAB40C	1.893888538461538	0	0	0
PLXNA2	2.644325166666667	0	0	0
TYW1B	1.35829180952381	0	0	1
MSI2	1.7219060399999995	0	1	0
PPP4R2	1.82480772	0	0	0
CAMK2N1	0.9792734999999999	0	0	0
GTF2A1	2.1895606874999998	0	0	0
RPL26	1.6369376923076926	0	0	0
PHPT1	0.4436836874999999	0	0	0
HOXA11	2.2556757999999997	1	1	0
GFOD1	0.406003125	0	0	0
SHOC2	2.3101864545454545	0	0	0
ZDHHC14	1.8770412692307696	0	0	0
RNF149	1.0905376470588235	0	0	0
ADNP	1.8029551666666668	0	0	0
HMGN4	0.19857975	0	0	0
RPLP1	1.6511313636363638	0	0	0
HMGN1	0.6945806739130433	0	0	0
FLNB	2.410104666666666	0	0	0
HOOK2	1.1803300135135142	0	0	0
BAHD1	2.0780842666666666	0	0	0
EEA1	1.9714032162162165	0	0	0
YWHAE	2.2086574193548385	1	0	0
C14ORF43	1.2363416666666667	0	0	0
SCLT1	0.916978595238095	0	0	0
MARCH6	2.299970333333334	0	0	0
TEAD3	2.5994636250000003	0	0	0
PDLIM7	1.3408378333333333	0	0	0
ANP32B	2.2562684166666664	0	0	0
SMARCA5	3.180890678571429	0	0	0
YWHAG	1.620638	0	0	0
CCNT2	2.698188548387097	0	0	0
S1PR1	1.1677518333333334	0	0	0
B3GALNT2	1.6388941666666665	0	0	0
THBD	0.394618	0	0	0
SLC12A4	2.0618991212121225	0	0	0
NAA15	2.534675736842105	0	0	0
CREB1	1.9098178571428575	0	1	0
MORF4L2	1.1464320625	0	0	0
STARD4	0.7288370399999999	0	0	0
GNB2	2.034453305555556	0	0	0
SBNO2	1.5191915294117648	0	0	0
DCUN1D4	1.5878998333333332	0	0	1
LASS2	2.01508188095238	0	0	0
EIF4A3	1.3312665000000001	0	0	0
MLL4	2.0690589130434787	0	0	0
PGAM1	1.825644875	0	0	0
STARD13	1.821835785714286	0	0	0
WSB1	1.994551926829269	0	0	0
CALU	1.7105803684210523	0	0	0
REST	1.7000793636363638	0	0	0
CALM1	1.918765606060606	0	0	0
NAMPT	1.984764323529412	0	0	0
RAB14	2.665481	0	0	0
P4HA1	2.4968606086956524	0	0	0
CAP1	1.8892236296296294	0	0	0
DNAJB6	0.8889340392156859	0	0	0
FJX1	1.1538886666666668	0	0	0
ABTB2	2.500622	0	0	0
HERPUD2	1.291772523809524	0	0	0
EDN1	1.1831972	0	0	0
TBPL1	1.7802379411764708	0	0	0
KDM5A	2.63881428	0	1	0
RPS9	0.8086470454545455	0	0	0
PGAP1	1.3382845625	0	0	0
CCNG2	0.9578648620689655	0	0	0
ZNF710	1.8978027857142854	0	0	0
PPP6R1	1.4603713611111109	0	0	0
MED13	2.7170722820512814	0	0	0
MARK2	2.209963877551021	0	0	0
RGL2	1.2039316	0	0	1
EDIL3	1.9036938823529415	0	0	0
ADRB2	1.872738	0	0	0
SMARCC1	2.162297525	0	0	0
FCHSD2	2.1358811578947368	0	0	0
CREB3L2	1.4473308636363635	0	1	0
MAFB	2.0541753333333332	0	1	0
PUM1	2.965458805555555	0	0	0
ATAD2B	2.2341590200000008	0	0	0
ETV5	1.843094	0	1	0
CNOT2	2.3588605	0	0	0
FLNC	2.863396307692308	0	0	0
RAI14	1.131001082191781	0	0	0
HLX	1.438664	0	0	1
GSPT1	2.2637566875	0	0	0
RAP1GDS1	1.9869765818181815	0	1	0
TDRD3	1.503847533333334	0	0	0
PTP4A2	1.5097396874999998	0	0	0
CHD4	2.7139831884057974	0	1	0
CPNE1	2.076231093333334	0	0	0
RPL10	0.9428385263157898	1	0	0
ZNF384	1.8334052553191487	0	0	0
DNAJC14	1.4865161428571432	0	0	0
SYDE2	1.8496774444444444	0	0	1
TMEM115	1.562217	0	0	0
LCORL	1.99347175	0	0	0
BAZ1B	2.1661558750000003	0	0	0
TFAP4	1.745007611111111	0	0	0
LGR4	2.1081676153846156	0	0	0
P4HB	1.619810758064516	0	0	0
NUMB	1.497854816666666	0	0	0
KDELC1	2.1870642352941174	0	0	0
TRIM7	0.7269380555555557	0	0	0
LRRC27	-0.10477135555555556	0	0	1
CHSY1	1.2803409999999997	0	0	0
ZNF639	1.0298668695652173	0	0	0
TRIM33	2.8019740689655173	1	0	0
ARHGAP11B	0.62787115625	0	0	1
TNPO1	2.741101826923077	0	0	0
VDAC1	2.1737396	0	0	0
SENP6	1.5109682	0	0	0
BICD1	1.667548807692308	0	0	0
CPD	2.086274475	0	0	0
MAP1B	2.1438099999999998	0	0	0
SSR3	1.8938347272727272	0	0	0
GPC6	2.6575825555555554	0	0	0
PLXDC2	2.12253775	0	0	0
RAB5A	1.9881899565217391	0	0	0
ADCY9	1.8161963333333333	0	0	0
RPL10A	2.1921007500000003	0	0	0
ARHGEF40	1.2674956170212763	0	0	0
KIRREL	2.0597996666666663	0	0	1
SHF	1.4148381818181812	0	0	0
FUT8	1.3842591111111113	0	0	0
