Gene	Gene ID	Gene type	Drug Name	Cell_Line	Time	Dose	P-value	Q-value	Log2(fold Change)
XRCC3	7517	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	0.000142219	0.000434835	-0.692969
XRCC3	7517	Novel DORGE-OG	pioglitazone	MCF7	6h	10.0μM	0.00898583	0.973689	-0.360975
SEPT9	10801	Novel DORGE-OG	tretinoin	MCF7	6h	1.0μM	7.88468e-05	0.00093156	-0.282233
SEPT9	10801	Novel DORGE-OG	PF-00562151-00	MCF7	6h	10.0μM	0.00437606	0.212233	-0.401721
SEPT9	10801	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	0.00591932	0.0104472	-0.117216
NOL4	8715	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	4.69659e-41	3.23354e-40	-0.61417
NOL4	8715	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	8.09021e-11	4.34587e-10	-0.398469
NOL4	8715	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	1.85407e-05	3.28208e-05	-0.112657
NOL4	8715	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	0.000188884	0.00039362	-0.168398
NOL4	8715	Novel DORGE-OG	phthalylsulfathiazole	MCF7	6h	10.0μM	0.00894425	0.222235	-0.297719
FOXF1	2294	Novel DORGE-OG	cotinine	MCF7	6h	22.6μM	0.0033527	0.515191	-0.415925
TMSB4X	7114	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	0.00177527	0.00702931	-0.471448
HIST1H1E	3008	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	6.99107e-06	2.659e-05	-0.937154
HIST1H1E	3008	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	0.000987666	0.00353294	-0.724415
HIST1H1E	3008	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	0.00149109	0.00533677	-0.709084
HIST1H1E	3008	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0.00154732	0.00249258	-0.141702
HIST1H1E	3008	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	0.00500007	0.0173808	-0.49405
HIST1H1E	3008	Novel DORGE-OG	ionomycin	MCF7	6h	2.0μM	0.00861959	0.040543	-0.618686
HIST1H1E	3008	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	0.00960172	0.0165542	-0.181521
FAM193A	8603	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	1.13586e-11	1.76862e-10	-1.46041
FAM193A	8603	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	1.14097e-09	3.1827e-08	-1.25596
FAM193A	8603	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	1.55513e-08	1.62174e-07	-1.30761
FAM193A	8603	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	7.66891e-08	7.65722e-07	-1.13024
FAM193A	8603	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	0.00060252	0.00189819	-0.21354
TOB2	10766	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	4.48747e-09	3.28597e-08	-1.15065
TOB2	10766	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	1.96224e-08	1.98797e-07	-1.44194
TOB2	10766	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	3.06081e-08	4.77786e-07	-1.28386
TOB2	10766	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	4.37186e-08	4.62109e-07	-1.34522
TOB2	10766	Novel DORGE-OG	phenoxybenzamine	MCF7	6h	11.8μM	0.000644262	0.00335788	-0.517034
TOB2	10766	Novel DORGE-OG	trifluoperazine	HL60	6h	10.0μM	0.000684581	0.0397985	-0.568101
TOB2	10766	Novel DORGE-OG	lycorine	MCF7	6h	12.4μM	0.000723409	0.00681813	-0.593347
TOB2	10766	Novel DORGE-OG	prochlorperazine	MCF7	6h	10.0μM	0.0014781	0.0140933	-0.33675
TOB2	10766	Novel DORGE-OG	thioridazine	MCF7	6h	10.0μM	0.00998863	0.0386648	-0.262099
HNRNPL	3191	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	2.92749e-05	0.000100722	-0.615835
HNRNPL	3191	Novel DORGE-OG	alvespimycin	MCF7	6h	0.1μM	0.004087	0.0184159	-0.251027
HNRNPL	3191	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	0.00538538	0.026503	-0.225707
MECOM	2122	CGC-OG	tretinoin	MCF7	6h	1.0μM	0.000339403	0.00327581	-0.232881
MECOM	2122	CGC-OG	trichostatinA	MCF7	6h	0.1μM	0.00399946	0.00626824	-0.0711068
MECOM	2122	CGC-OG	LY-294002	HL60	6h	10.0μM	0.00954578	0.0415823	-0.180135
LIMCH1	22998	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-0.863101
LIMCH1	22998	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	2.03068e-16	8.20515e-16	-0.568713
LIMCH1	22998	Novel DORGE-OG	tretinoin	MCF7	6h	1.0μM	1.74371e-12	7.80343e-11	-0.655524
LIMCH1	22998	Novel DORGE-OG	pioglitazone	PC3	6h	10.0μM	0.000121889	0.0051579	-0.650495
LIMCH1	22998	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	0.000172502	0.000520392	-0.505056
LIMCH1	22998	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	0.000842544	0.00159036	-0.192784
LIMCH1	22998	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	0.00152383	0.00920739	-0.230074
PPP2R5C	5527	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	1.55632e-10	1.24596e-09	-0.309936
PPP2R5C	5527	Novel DORGE-OG	tretinoin	HL60	6h	1.0μM	5.74161e-07	2.11929e-05	-0.541848
PPP2R5C	5527	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	1.06796e-06	1.6144e-05	-0.268258
PPP2R5C	5527	Novel DORGE-OG	thioridazine	HL60	6h	10.0μM	2.84463e-05	0.000727793	-0.523627
PPP2R5C	5527	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	5.76515e-05	0.000616188	-0.357018
PPP2R5C	5527	Novel DORGE-OG	sirolimus	MCF7	6h	0.1μM	0.00179695	0.00777055	-0.173534
PPP2R5C	5527	Novel DORGE-OG	wortmannin	MCF7	6h	0.01μM	0.0035943	0.0235227	-0.176566
PPP2R5C	5527	Novel DORGE-OG	genistein	HL60	6h	10.0μM	0.00377451	0.0518971	-0.340722
PPP2R5C	5527	Novel DORGE-OG	prochlorperazine	HL60	6h	10.0μM	0.00452988	0.102466	-0.319385
ZFHX4	79776	Novel DORGE-OG	fluocinonide	MCF7	6h	8.0μM	0.00484172	0.998642	-0.800674
ZFHX4	79776	Novel DORGE-OG	LY-294002	MCF7	6h	0.1μM	0.00485675	0.663987	-0.49727
ZFHX4	79776	Novel DORGE-OG	eucatropine	MCF7	6h	12.2μM	0.00534924	0.999885	-0.720678
ZFHX4	79776	Novel DORGE-OG	cloperastine	MCF7	6h	11.0μM	0.00986523	0.181302	-0.548654
LUZP1	7798	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-1.00717
LUZP1	7798	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	0	0	-1.34139
LUZP1	7798	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	2.37955e-29	2.52593e-28	-0.950403
LUZP1	7798	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	2.69306e-18	6.40618e-17	-0.933137
LUZP1	7798	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	5.0978e-07	3.23086e-06	-1.11003
LUZP1	7798	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	2.80404e-05	0.000101028	-0.202251
LUZP1	7798	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	7.73908e-05	0.000789843	-0.402953
LUZP1	7798	Novel DORGE-OG	meclofenoxate	MCF7	6h	13.6μM	0.00134099	0.959813	-0.384198
LUZP1	7798	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	0.00519068	0.0257793	-0.184586
LUZP1	7798	Novel DORGE-OG	valproicacid	HL60	6h	200.0μM	0.00774269	0.082401	-0.466806
CREB1	1385	CGC-OG	LY-294002	MCF7	6h	10.0μM	2.02559e-10	1.59597e-09	-0.344756
CREB1	1385	CGC-OG	cephaeline	MCF7	6h	6.0μM	3.17793e-05	0.000108826	-0.620573
CREB1	1385	CGC-OG	helveticoside	MCF7	6h	7.4μM	0.000416596	0.00172074	-0.630269
CREB1	1385	CGC-OG	digoxigenin	MCF7	6h	10.2μM	0.000691567	0.00307608	-0.550648
CREB1	1385	CGC-OG	lanatosideC	MCF7	6h	4.0μM	0.00184278	0.00614434	-0.535612
CREB1	1385	CGC-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.00228428	0.0130819	-0.471306
RBM39	9584	Novel DORGE-OG	tanespimycin	MCF7	6h	1.0μM	2.39038e-27	7.82598e-26	-0.514402
RBM39	9584	Novel DORGE-OG	geldanamycin	MCF7	6h	1.0μM	2.26488e-15	7.46268e-14	-0.552572
RBM39	9584	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	3.53152e-13	9.17237e-12	-1.22141
RBM39	9584	Novel DORGE-OG	alvespimycin	MCF7	6h	0.1μM	1.18406e-11	5.29886e-10	-0.520393
RBM39	9584	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	1.8581e-10	5.06945e-09	-0.472481
RBM39	9584	Novel DORGE-OG	tanespimycin	PC3	6h	1.0μM	5.02766e-09	3.19128e-07	-0.582446
RBM39	9584	Novel DORGE-OG	geldanamycin	HL60	6h	1.0μM	2.25045e-05	0.000513722	-0.452978
RBM39	9584	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	5.69172e-05	0.000346941	-0.485527
RBM39	9584	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	9.1629e-05	0.000407234	-0.520292
RBM39	9584	Novel DORGE-OG	phenoxybenzamine	MCF7	6h	11.8μM	0.000134543	0.000864145	-0.444268
RBM39	9584	Novel DORGE-OG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.000327585	0.00200664	-0.22381
RBM39	9584	Novel DORGE-OG	monorden	MCF7	6h	0.1μM	0.00285341	0.0550377	-0.384727
MFAP1	4236	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-1.122
MFAP1	4236	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	8.78605e-34	1.75453e-32	-0.898259
MFAP1	4236	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	1.10727e-30	5.47735e-30	-0.626898
MFAP1	4236	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	1.7121e-13	1.46595e-12	-0.409413
MFAP1	4236	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	1.1648e-12	5.19402e-11	-1.45888
MFAP1	4236	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	9.88249e-09	6.65664e-08	-0.728401
MFAP1	4236	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	6.67856e-06	2.04047e-05	-0.298959
MFAP1	4236	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	7.8081e-05	0.000488389	-0.283094
MFAP1	4236	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	0.000465811	0.00150056	-0.139145
MFAP1	4236	Novel DORGE-OG	tanespimycin	MCF7	6h	1.0μM	0.00054259	0.00160151	-0.123458
MFAP1	4236	Novel DORGE-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.00077024	0.00531184	-0.432838
MFAP1	4236	Novel DORGE-OG	lycorine	MCF7	6h	12.4μM	0.00185173	0.0132099	-0.505457
MFAP1	4236	Novel DORGE-OG	fulvestrant	MCF7	6h	0.01μM	0.00250503	0.0293512	-0.210536
MFAP1	4236	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	0.00637086	0.0304144	-0.148327
SRPK2	6733	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	0	0	-0.654218
SRPK2	6733	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-0.830471
SRPK2	6733	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	6.88964e-25	4.83441e-24	-0.706128
SRPK2	6733	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	7.23131e-21	1.28521e-19	-0.526557
SRPK2	6733	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	3.06092e-14	2.73346e-12	-0.645732
SRPK2	6733	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	1.25886e-11	7.52956e-11	-0.46204
SRPK2	6733	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	2.48155e-10	4.03568e-09	-0.961335
SRPK2	6733	Novel DORGE-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	5.44489e-05	0.000621467	-0.481717
SRPK2	6733	Novel DORGE-OG	geldanamycin	HL60	6h	1.0μM	0.000115259	0.00182667	-0.497981
SRPK2	6733	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	0.00023475	0.000959122	-0.53568
SRPK2	6733	Novel DORGE-OG	alvespimycin	HL60	6h	0.1μM	0.000425717	0.0244071	-0.382323
SRPK2	6733	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	0.000962047	0.00360724	-0.475581
SRPK2	6733	Novel DORGE-OG	valproicacid	HL60	6h	1000.0μM	0.00133612	0.0328664	-0.33272
SRPK2	6733	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	0.00171138	0.0101242	-0.211843
SRPK2	6733	Novel DORGE-OG	valproicacid	HL60	6h	500.0μM	0.0045475	0.0289389	-0.315044
SRPK2	6733	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	0.00475524	0.012819	-0.107677
SRPK2	6733	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	0.0048548	0.0169516	-0.35981
MACF1	23499	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	8.13212e-32	2.42038e-31	-0.308004
MACF1	23499	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	1.2161e-15	1.28434e-14	-0.453447
MACF1	23499	Novel DORGE-OG	tretinoin	HL60	6h	1.0μM	1.7685e-10	4.1513e-08	-0.955628
MACF1	23499	Novel DORGE-OG	estradiol	MCF7	6h	0.01μM	2.15379e-05	0.00386798	-0.294326
MACF1	23499	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	2.81882e-05	6.19592e-05	-0.188589
MACF1	23499	Novel DORGE-OG	equilin	MCF7	6h	15.0μM	5.19395e-05	0.00652707	-0.431961
MACF1	23499	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	0.000116144	0.000413078	-0.172394
MACF1	23499	Novel DORGE-OG	nefopam	MCF7	6h	13.8μM	0.000520452	0.235852	-0.397026
MACF1	23499	Novel DORGE-OG	estradiol	MCF7	6h	0.1μM	0.000638873	0.0522909	-0.269715
MACF1	23499	Novel DORGE-OG	trifluoperazine	MCF7	6h	10.0μM	0.000716446	0.00677302	-0.267771
MACF1	23499	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	0.000873645	0.00407537	-0.194101
MACF1	23499	Novel DORGE-OG	fluphenazine	MCF7	6h	10.0μM	0.00398179	0.0315726	-0.224661
MACF1	23499	Novel DORGE-OG	alpha-estradiol	MCF7	6h	0.01μM	0.00538711	0.30495	-0.190192
MACF1	23499	Novel DORGE-OG	genistein	MCF7	6h	10.0μM	0.00561854	0.0914925	-0.197119
PLCG1	5335	CGC-OG	monastrol	MCF7	6h	100.0μM	0.000408351	0.0220291	-0.434518
PLCG1	5335	CGC-OG	cephaeline	MCF7	6h	6.0μM	0.000443527	0.00124614	-0.663711
BAG3	9531	Novel DORGE-OG	tanespimycin	MCF7	6h	1.0μM	1.4013e-45	5.08671e-43	-1.38123
BAG3	9531	Novel DORGE-OG	geldanamycin	MCF7	6h	1.0μM	1.18109e-25	3.06123e-23	-1.37415
BAG3	9531	Novel DORGE-OG	alvespimycin	MCF7	6h	0.1μM	9.43359e-23	4.69453e-20	-1.47301
BAG3	9531	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	1.18754e-20	1.34311e-17	-2.20245
BAG3	9531	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	7.31214e-18	9.66741e-17	-1.25784
BAG3	9531	Novel DORGE-OG	tanespimycin	PC3	6h	1.0μM	1.41698e-12	3.39012e-10	-1.15647
BAG3	9531	Novel DORGE-OG	alvespimycin	HL60	6h	0.1μM	1.97699e-10	2.73286e-07	-2.13412
BAG3	9531	Novel DORGE-OG	geldanamycin	HL60	6h	1.0μM	2.89408e-10	2.00029e-07	-2.12898
BAG3	9531	Novel DORGE-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	7.12693e-10	8.86661e-08	-2.37141
BAG3	9531	Novel DORGE-OG	phenoxybenzamine	MCF7	6h	11.8μM	1.00349e-09	3.21762e-08	-1.67396
BAG3	9531	Novel DORGE-OG	monorden	MCF7	6h	0.1μM	7.58869e-09	3.4967e-06	-1.32136
BAG3	9531	Novel DORGE-OG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	3.4052e-07	4.3053e-06	-0.570387
BAG3	9531	Novel DORGE-OG	tretinoin	HL60	6h	1.0μM	5.56659e-07	2.06728e-05	-1.3198
BAG3	9531	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	2.28081e-06	4.99394e-06	-0.295499
BAG3	9531	Novel DORGE-OG	15-deltaprostaglandinJ2	PC3	6h	10.0μM	4.80096e-05	0.00562599	-1.71399
BAG3	9531	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	0.00168455	0.00505365	-0.705302
BAG3	9531	Novel DORGE-OG	acacetin	MCF7	6h	14.0μM	0.00240912	0.0740046	-0.557767
BAG3	9531	Novel DORGE-OG	sirolimus	MCF7	6h	0.1μM	0.0026362	0.0108527	-0.20308
BAG3	9531	Novel DORGE-OG	troglitazone	HL60	6h	10.0μM	0.00304368	0.243178	-0.625108
BAG3	9531	Novel DORGE-OG	valproicacid	HL60	6h	1000.0μM	0.00310249	0.0509096	-0.648979
BAG3	9531	Novel DORGE-OG	thioridazine	HL60	6h	10.0μM	0.00322751	0.0264167	-0.653622
PAF1	54623	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	0.00349857	0.0136018	-0.381101
PAF1	54623	Novel DORGE-OG	6-bromoindirubin-3'-oxime	PC3	6h	0.5μM	0.00392528	0.115033	-0.501638
MTOR	2475	CGC-OG	cephaeline	MCF7	6h	6.0μM	0.00928933	0.0200954	-0.217359
HOOK2	29911	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	2.475e-27	8.10302e-26	-1.00472
HOOK2	29911	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	4.83205e-12	1.48433e-10	-1.98237
HOOK2	29911	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	4.17871e-10	3.99903e-09	-1.32119
HOOK2	29911	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	1.13955e-05	4.76224e-05	-0.268166
HOOK2	29911	Novel DORGE-OG	prochlorperazine	MCF7	6h	10.0μM	1.33273e-05	0.000332941	-0.456578
HOOK2	29911	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	0.00067004	0.00462083	-0.260624
HOOK2	29911	Novel DORGE-OG	fluphenazine	MCF7	6h	10.0μM	0.000718428	0.00874556	-0.331889
HOOK2	29911	Novel DORGE-OG	thioridazine	MCF7	6h	10.0μM	0.0011451	0.00628418	-0.321525
HOOK2	29911	Novel DORGE-OG	trifluoperazine	MCF7	6h	10.0μM	0.00276899	0.0197642	-0.309241
HOOK2	29911	Novel DORGE-OG	valproicacid	HL60	6h	200.0μM	0.00545594	0.0673386	-0.457339
RNF38	152006	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	1.68759e-06	7.89299e-06	-0.382548
RNF38	152006	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	0.000411592	0.00211508	-0.581448
RNF38	152006	Novel DORGE-OG	LY-294002	PC3	6h	10.0μM	0.00134768	0.00830214	-0.356593
RNF38	152006	Novel DORGE-OG	sirolimus	PC3	6h	0.1μM	0.0044564	0.0371272	-0.400379
RNF38	152006	Novel DORGE-OG	benfotiamine	MCF7	6h	8.6μM	0.00537381	0.559367	-0.488601
RNF38	152006	Novel DORGE-OG	sirolimus	MCF7	6h	0.1μM	0.00577209	0.0214296	-0.25063
RNF38	152006	Novel DORGE-OG	wortmannin	MCF7	6h	0.01μM	0.00992771	0.0526025	-0.290074
ZBTB7B	51043	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	0.00105791	0.0039253	-0.469282
ZBTB7B	51043	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	0.00222549	0.0085402	-0.439955
BAHD1	22893	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	9.43491e-21	2.34478e-20	-0.313754
BAHD1	22893	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	1.75032e-17	5.8053e-17	-0.429893
BAHD1	22893	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	4.34608e-06	1.35717e-05	-0.349714
BAHD1	22893	Novel DORGE-OG	monorden	MCF7	6h	0.1μM	0.0016359	0.0386924	-0.436572
BAHD1	22893	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	0.00320135	0.00605196	-0.164968
BAHD1	22893	Novel DORGE-OG	tanespimycin	MCF7	6h	1.0μM	0.00745176	0.0182387	-0.129389
BAHD1	22893	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	0.00804141	0.0197988	-0.116377
ETV1	2115	CGC-OG	trichostatinA	HL60	6h	0.1μM	1.30878e-38	1.44093e-36	-0.548312
ETV1	2115	CGC-OG	trichostatinA	HL60	6h	1.0μM	0.00173759	0.00519149	-0.389146
ETV1	2115	CGC-OG	valproicacid	HL60	6h	1000.0μM	0.00620812	0.0749129	-0.306081
ETV1	2115	CGC-OG	LY-294002	PC3	6h	10.0μM	0.00680992	0.031601	-0.237124
MET	4233	CGC-OG	geldanamycin	HL60	6h	1.0μM	0.00725738	0.0454399	-0.595285
SRRM2	23524	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	1.77347e-05	9.2317e-05	-0.590674
SRRM2	23524	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	0.000218362	0.000965061	-0.49656
SRRM2	23524	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	0.000479252	0.00350934	-0.253983
SRRM2	23524	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	0.00837724	0.0271693	-0.390703
ZEB1	6935	CGC-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-0.754424
ZEB1	6935	CGC-OG	trichostatinA	MCF7	6h	1.0μM	1.13919e-28	1.12548e-27	-0.893481
ZEB1	6935	CGC-OG	trichostatinA	HL60	6h	0.1μM	3.45592e-20	5.76341e-19	-0.632863
ZEB1	6935	CGC-OG	tanespimycin	MCF7	6h	1.0μM	8.12676e-17	9.28421e-16	-0.486844
ZEB1	6935	CGC-OG	lanatosideC	MCF7	6h	4.0μM	3.28036e-10	5.52994e-09	-1.57088
ZEB1	6935	CGC-OG	helveticoside	MCF7	6h	7.4μM	9.52181e-08	9.28033e-07	-0.873414
ZEB1	6935	CGC-OG	alvespimycin	MCF7	6h	0.1μM	1.38415e-06	1.76799e-05	-0.527259
ZEB1	6935	CGC-OG	geldanamycin	MCF7	6h	1.0μM	2.33253e-06	1.73871e-05	-0.404515
ZEB1	6935	CGC-OG	valproicacid	HL60	6h	200.0μM	0.000277868	0.0126628	-0.687048
ZEB1	6935	CGC-OG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.000487675	0.00283248	-0.31754
ZEB1	6935	CGC-OG	tanespimycin	PC3	6h	1.0μM	0.000505769	0.0052392	-0.390221
ZEB1	6935	CGC-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.00301241	0.0163016	-0.54452
ZEB1	6935	CGC-OG	15-deltaprostaglandinJ2	PC3	6h	10.0μM	0.00414802	0.0829273	-0.615425
ZEB1	6935	CGC-OG	Prestwick-674	MCF7	6h	14.4μM	0.00686449	0.641008	-0.334899
ZEB1	6935	CGC-OG	butylhydroxybenzoate	MCF7	6h	20.6μM	0.00838296	0.256878	-0.323573
ZEB1	6935	CGC-OG	valproicacid	HL60	6h	1000.0μM	0.00902076	0.0939145	-0.464054
ELAVL1	1994	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	0.000332666	0.00104092	-0.205747
ELAVL1	1994	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	0.000343369	0.00144563	-0.499072
ELAVL1	1994	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	0.00183783	0.00724706	-0.455407
UBE2H	7328	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	0	0	-1.22373
UBE2H	7328	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-1.37991
UBE2H	7328	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	6.89766e-33	1.19518e-31	-1.11293
UBE2H	7328	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	1.83333e-23	1.26014e-21	-0.693975
UBE2H	7328	Novel DORGE-OG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	4.45265e-14	2.72884e-12	-0.759126
UBE2H	7328	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	5.43746e-14	4.69122e-13	-0.854788
UBE2H	7328	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	2.58798e-09	3.33606e-08	-1.3575
UBE2H	7328	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	1.55572e-08	1.85035e-07	-1.21581
UBE2H	7328	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	1.11389e-07	1.45204e-06	-1.24111
UBE2H	7328	Novel DORGE-OG	wortmannin	MCF7	6h	0.01μM	1.33573e-07	4.66791e-06	-0.454101
UBE2H	7328	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	3.45363e-07	1.56186e-06	-0.345457
UBE2H	7328	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	6.3531e-07	6.77029e-06	-0.597758
UBE2H	7328	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	1.79392e-06	9.98129e-06	-1.02881
UBE2H	7328	Novel DORGE-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	7.03529e-06	0.000119571	-0.941109
UBE2H	7328	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	8.77292e-06	0.00013609	-0.506507
UBE2H	7328	Novel DORGE-OG	thioridazine	MCF7	6h	10.0μM	1.64405e-05	0.000165616	-0.366574
UBE2H	7328	Novel DORGE-OG	tanespimycin	PC3	6h	1.0μM	4.49803e-05	0.000709086	-0.379762
UBE2H	7328	Novel DORGE-OG	thioridazine	HL60	6h	10.0μM	7.01923e-05	0.0014301	-0.805133
UBE2H	7328	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	0.000138808	0.00118607	-0.274715
UBE2H	7328	Novel DORGE-OG	loperamide	MCF7	6h	7.8μM	0.000734716	0.0205673	-0.419618
UBE2H	7328	Novel DORGE-OG	prochlorperazine	MCF7	6h	10.0μM	0.00117796	0.0117995	-0.277415
UBE2H	7328	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	0.00128052	0.00329766	-0.391313
UBE2H	7328	Novel DORGE-OG	prochlorperazine	HL60	6h	10.0μM	0.00146365	0.0529339	-0.569349
