Gene	Gene ID	Gene type	Drug Name	Cell_Line	Time	Dose	P-value	Q-value	Log2(fold Change)
DDX54	79039	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	2.03492e-10	1.03884e-09	0.60052
DDX54	79039	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	0.000104056	0.000457119	0.53502
DDX54	79039	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	0.000407655	0.00168773	0.509662
DDX54	79039	Novel DORGE-TSG	tanespimycin	HL60	6h	1.0μM	0.000781619	0.0037002	0.306913
DDX54	79039	Novel DORGE-TSG	thioridazine	HL60	6h	10.0μM	0.00194565	0.0178641	0.526357
DDX54	79039	Novel DORGE-TSG	valproicacid	HL60	6h	500.0μM	0.0019973	0.016445	0.558694
DDX54	79039	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	0.00231717	0.0129519	0.305463
DDX54	79039	Novel DORGE-TSG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.00239359	0.011267	0.233891
DDX54	79039	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	0.00295596	0.0109908	0.387167
DDX54	79039	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	0.00337005	0.00952881	0.49461
TRAM2	9697	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	1.71728e-12	1.25675e-10	0.737973
TRAM2	9697	Novel DORGE-TSG	tretinoin	MCF7	6h	1.0μM	2.92997e-09	8.43791e-08	0.434773
TRAM2	9697	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	7.48951e-07	3.12151e-06	0.226836
TRAM2	9697	Novel DORGE-TSG	fluphenazine	MCF7	6h	10.0μM	9.39124e-07	4.56405e-05	0.435387
TRAM2	9697	Novel DORGE-TSG	trifluoperazine	MCF7	6h	10.0μM	1.17371e-06	3.74412e-05	0.453846
TRAM2	9697	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	1.88275e-06	1.78396e-05	0.295312
TRAM2	9697	Novel DORGE-TSG	prochlorperazine	MCF7	6h	10.0μM	1.40524e-05	0.000346876	0.424617
TRAM2	9697	Novel DORGE-TSG	diethylstilbestrol	MCF7	6h	15.0μM	1.68816e-05	0.00333371	0.608962
TRAM2	9697	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	2.16761e-05	0.000777152	0.667449
TRAM2	9697	Novel DORGE-TSG	geldanamycin	MCF7	6h	1.0μM	8.13931e-05	0.000439883	0.258987
TRAM2	9697	Novel DORGE-TSG	rottlerin	MCF7	6h	10.0μM	0.000105888	0.00493391	0.580266
TRAM2	9697	Novel DORGE-TSG	ionomycin	MCF7	6h	2.0μM	0.000156103	0.00302731	0.579421
TRAM2	9697	Novel DORGE-TSG	lycorine	MCF7	6h	12.4μM	0.00150352	0.0113917	0.532794
TRAM2	9697	Novel DORGE-TSG	methotrexate	MCF7	6h	8.8μM	0.0020277	0.0174865	0.361567
TRAM2	9697	Novel DORGE-TSG	gossypol	MCF7	6h	7.8μM	0.00260415	0.0238925	0.495081
TRAM2	9697	Novel DORGE-TSG	wortmannin	MCF7	6h	0.01μM	0.00289581	0.0197732	0.245592
TRAM2	9697	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	0.0045283	0.0226433	0.297034
TRAM2	9697	Novel DORGE-TSG	acacetin	MCF7	6h	14.0μM	0.00462425	0.105183	0.541212
TRAM2	9697	Novel DORGE-TSG	PF-00562151-00	PC3	6h	10.0μM	0.00709879	0.325457	0.398047
TRAM2	9697	Novel DORGE-TSG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.00820446	0.0323523	0.206285
USP36	57602	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	2.7256e-28	7.70138e-28	0.608791
USP36	57602	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	9.85335e-11	2.95886e-10	0.549763
USP36	57602	Novel DORGE-TSG	tanespimycin	HL60	6h	1.0μM	3.50756e-10	8.97893e-09	0.940881
USP36	57602	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	1.852e-08	1.07195e-06	0.632421
USP36	57602	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	2.79259e-07	1.27262e-06	0.44963
USP36	57602	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	5.50448e-07	2.32928e-06	0.360712
USP36	57602	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	3.00379e-05	6.2211e-05	0.316459
USP36	57602	Novel DORGE-TSG	geldanamycin	MCF7	6h	1.0μM	4.21658e-05	0.000243201	0.460624
USP36	57602	Novel DORGE-TSG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	7.44574e-05	0.000791024	0.770535
USP36	57602	Novel DORGE-TSG	tretinoin	HL60	6h	1.0μM	7.67841e-05	0.00105994	0.559707
USP36	57602	Novel DORGE-TSG	geldanamycin	HL60	6h	1.0μM	9.52218e-05	0.00158376	0.615223
USP36	57602	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	0.000443826	0.00325568	0.343781
USP36	57602	Novel DORGE-TSG	fulvestrant	MCF7	6h	0.01μM	0.000799011	0.0118425	0.43012
USP36	57602	Novel DORGE-TSG	fulvestrant	HL60	6h	1.0μM	0.00162671	0.539294	0.486347
USP36	57602	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	0.00197361	0.0201922	0.539656
USP36	57602	Novel DORGE-TSG	alvespimycin	HL60	6h	0.1μM	0.00218312	0.0630166	0.52603
USP36	57602	Novel DORGE-TSG	tanespimycin	PC3	6h	1.0μM	0.00291495	0.0208779	0.366443
USP36	57602	Novel DORGE-TSG	pempidine	MCF7	6h	13.0μM	0.00316792	0.304679	0.592351
USP36	57602	Novel DORGE-TSG	alpha-ergocryptine	MCF7	6h	7.0μM	0.00547582	0.21905	0.670906
USP36	57602	Novel DORGE-TSG	bepheniumhydroxynaphthoate	MCF7	6h	9.0μM	0.00687958	0.364105	0.567584
ADAM9	8754	Novel DORGE-TSG	sulfamerazine	MCF7	6h	15.2μM	5.39835e-05	0.112447	0.748656
ADAM9	8754	Novel DORGE-TSG	6-bromoindirubin-3'-oxime	PC3	6h	0.5μM	0.000402248	0.0534171	0.688181
ADAM9	8754	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	0.00137137	0.00351053	0.552042
ADAM9	8754	Novel DORGE-TSG	bromopride	MCF7	6h	11.6μM	0.0016464	0.750576	0.503661
ADAM9	8754	Novel DORGE-TSG	pirenperone	MCF7	6h	10.2μM	0.00327835	0.15932	0.488508
ADAM9	8754	Novel DORGE-TSG	Prestwick-674	MCF7	6h	14.4μM	0.00380542	0.633975	0.474143
ADAM9	8754	Novel DORGE-TSG	metformin	MCF7	6h	10.0μM	0.00508658	0.380467	0.714517
ADAM9	8754	Novel DORGE-TSG	cefalexin	MCF7	6h	11.0μM	0.0061581	0.516927	0.536005
ADAM9	8754	Novel DORGE-TSG	alpha-estradiol	MCF7	6h	0.01μM	0.00681592	0.336496	0.301138
ADAM9	8754	Novel DORGE-TSG	metamizolesodium	MCF7	6h	12.0μM	0.0075064	0.785528	0.433383
ADAM9	8754	Novel DORGE-TSG	sulfamethoxypyridazine	MCF7	6h	14.2μM	0.0091001	0.6558	0.429272
SH2D3C	10044	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	1.57154e-05	7.0456e-05	0.814635
SH2D3C	10044	Novel DORGE-TSG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.00058024	0.00423388	0.589489
SH2D3C	10044	Novel DORGE-TSG	cobaltchloride	MCF7	6h	100.0μM	0.00396477	0.30122	0.557894
SH2D3C	10044	Novel DORGE-TSG	pioglitazone	PC3	6h	10.0μM	0.00396812	0.0483353	0.359789
SH2D3C	10044	Novel DORGE-TSG	citiolone	MCF7	6h	25.2μM	0.00406258	0.551089	0.40667
SH2D3C	10044	Novel DORGE-TSG	medrysone	MCF7	6h	11.6μM	0.0057026	0.466763	0.372154
HNRNPD	3184	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	0.557791
HNRNPD	3184	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	7.2663e-24	4.71079e-23	0.492989
HNRNPD	3184	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	5.81231e-18	1.39866e-16	0.419522
HNRNPD	3184	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	6.07122e-14	1.80139e-13	0.281239
HNRNPD	3184	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	3.3011e-08	2.8265e-07	0.728847
HNRNPD	3184	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	1.08995e-07	5.20939e-07	0.226876
HNRNPD	3184	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	6.76724e-07	1.70622e-05	0.352404
HNRNPD	3184	Novel DORGE-TSG	phenoxybenzamine	MCF7	6h	11.8μM	5.33911e-06	5.13719e-05	0.541208
HNRNPD	3184	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	7.61957e-06	2.30982e-05	0.261088
HNRNPD	3184	Novel DORGE-TSG	trifluoperazine	MCF7	6h	10.0μM	0.000210228	0.0024956	0.234422
HNRNPD	3184	Novel DORGE-TSG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.000241761	0.00206152	0.376742
HNRNPD	3184	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	0.00024645	0.00171993	0.221883
HNRNPD	3184	Novel DORGE-TSG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.000247224	0.00155261	0.232831
HNRNPD	3184	Novel DORGE-TSG	cloperastine	MCF7	6h	11.0μM	0.000534938	0.0302508	0.371845
HNRNPD	3184	Novel DORGE-TSG	valproicacid	HL60	6h	1000.0μM	0.000659741	0.0237221	0.29022
HNRNPD	3184	Novel DORGE-TSG	tanespimycin	HL60	6h	1.0μM	0.00069512	0.00333513	0.170545
HNRNPD	3184	Novel DORGE-TSG	fluphenazine	MCF7	6h	10.0μM	0.000885141	0.0101963	0.210279
HNRNPD	3184	Novel DORGE-TSG	methylbenzethoniumchloride	MCF7	6h	8.6μM	0.00117583	0.0248361	0.334556
HNRNPD	3184	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	0.00125784	0.00324934	0.321868
HNRNPD	3184	Novel DORGE-TSG	prochlorperazine	MCF7	6h	10.0μM	0.00172518	0.0158515	0.193835
HNRNPD	3184	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	0.00223957	0.0127692	0.143413
HNRNPD	3184	Novel DORGE-TSG	genistein	HL60	6h	10.0μM	0.0029424	0.0434756	0.290269
HNRNPD	3184	Novel DORGE-TSG	acacetin	MCF7	6h	14.0μM	0.00411543	0.0986514	0.302733
HNRNPD	3184	Novel DORGE-TSG	geldanamycin	HL60	6h	1.0μM	0.00428497	0.0307259	0.271024
HNRNPD	3184	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	0.00636472	0.0232687	0.108411
HNRNPD	3184	Novel DORGE-TSG	meclozine	MCF7	6h	8.6μM	0.00744912	0.172258	0.247261
HNRNPD	3184	Novel DORGE-TSG	tretinoin	HL60	6h	1.0μM	0.00997712	0.053045	0.223634
HNRNPD	3184	Novel DORGE-TSG	amiodarone	MCF7	6h	5.8μM	0.00999043	0.200333	0.252454
CRIM1	51232	Novel DORGE-TSG	tretinoin	MCF7	6h	1.0μM	1.88514e-11	7.54115e-10	0.688354
CRIM1	51232	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	5.41265e-05	0.000253726	0.788471
CRIM1	51232	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	5.76636e-05	0.000289973	0.914992
CRIM1	51232	Novel DORGE-TSG	phenoxybenzamine	MCF7	6h	11.8μM	0.000209628	0.00127655	0.581645
CRIM1	51232	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	0.000405703	0.00194503	0.73236
CRIM1	51232	Novel DORGE-TSG	6-bromoindirubin-3'-oxime	PC3	6h	0.5μM	0.000561434	0.0572525	0.729975
CRIM1	51232	Novel DORGE-TSG	pirenperone	MCF7	6h	10.2μM	0.00151016	0.121948	0.450446
CRIM1	51232	Novel DORGE-TSG	flurbiprofen	MCF7	6h	16.4μM	0.00278683	0.515018	0.463891
CRIM1	51232	Novel DORGE-TSG	rosiglitazone	MCF7	6h	10.0μM	0.00414736	0.999933	0.342724
CRIM1	51232	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	0.00590294	0.0284866	0.239202
CRIM1	51232	Novel DORGE-TSG	dipyridamole	MCF7	6h	8.0μM	0.00787433	0.184574	0.463312
CRIM1	51232	Novel DORGE-TSG	cotinine	MCF7	6h	22.6μM	0.00918091	0.541904	0.46422
NUP210	23225	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	0.657202
NUP210	23225	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	7.6066e-22	4.30153e-21	0.65687
NUP210	23225	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	1.64249e-12	1.27157e-11	0.322517
NUP210	23225	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	4.9565e-11	6.28582e-10	1.06914
NUP210	23225	Novel DORGE-TSG	thioridazine	HL60	6h	10.0μM	1.03554e-07	1.38068e-05	0.962457
NUP210	23225	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	2.77199e-07	1.88244e-06	0.933972
NUP210	23225	Novel DORGE-TSG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	7.74453e-06	0.000128757	0.739832
NUP210	23225	Novel DORGE-TSG	prochlorperazine	HL60	6h	10.0μM	0.000935701	0.0404203	0.471626
NUP210	23225	Novel DORGE-TSG	trifluoperazine	HL60	6h	10.0μM	0.000949735	0.0459753	0.475633
NUP210	23225	Novel DORGE-TSG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.00101927	0.00538688	0.27908
NUP210	23225	Novel DORGE-TSG	valproicacid	HL60	6h	500.0μM	0.00169907	0.0146997	0.490959
NUP210	23225	Novel DORGE-TSG	geldanamycin	MCF7	6h	1.0μM	0.00173707	0.00687371	0.211056
NUP210	23225	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	0.00239297	0.00635588	0.121006
NUP210	23225	Novel DORGE-TSG	fulvestrant	MCF7	6h	0.01μM	0.00252704	0.0295487	0.27551
NUP210	23225	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	0.00341359	0.0181878	0.193408
NUP210	23225	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	0.00464713	0.0202221	0.2672
NUP210	23225	Novel DORGE-TSG	ionomycin	MCF7	6h	2.0μM	0.00745427	0.0367726	0.46262
NUP210	23225	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	0.00948491	0.0272082	0.302298
LONP1	9361	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	9.42811e-31	2.76249e-30	0.398557
LONP1	9361	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	3.02075e-25	8.11687e-24	0.598943
LONP1	9361	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	1.82588e-17	6.05431e-17	0.523205
LONP1	9361	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	1.97049e-10	3.2774e-09	1.11124
LONP1	9361	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	4.73543e-09	4.11983e-07	0.653163
LONP1	9361	Novel DORGE-TSG	sirolimus	HL60	6h	0.1μM	4.13404e-07	0.000342877	0.472059
LONP1	9361	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	9.10293e-06	2.05497e-05	0.235283
LONP1	9361	Novel DORGE-TSG	wortmannin	HL60	6h	0.01μM	2.84781e-05	0.0128982	0.455344
LONP1	9361	Novel DORGE-TSG	valproicacid	HL60	6h	500.0μM	8.17646e-05	0.00194872	0.501075
LONP1	9361	Novel DORGE-TSG	genistein	HL60	6h	10.0μM	0.000215898	0.00809032	0.434989
LONP1	9361	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	0.000371128	0.000924551	0.326383
LONP1	9361	Novel DORGE-TSG	troglitazone	HL60	6h	10.0μM	0.000905735	0.132568	0.322989
LONP1	9361	Novel DORGE-TSG	phenelzine	MCF7	6h	17.0μM	0.00103711	0.293243	0.544962
LONP1	9361	Novel DORGE-TSG	fluphenazine	HL60	6h	10.0μM	0.00129308	0.328309	0.353077
LONP1	9361	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	0.00199643	0.0115095	0.394626
LONP1	9361	Novel DORGE-TSG	valproicacid	HL60	6h	200.0μM	0.00257146	0.0440655	0.332575
LONP1	9361	Novel DORGE-TSG	trifluoperazine	HL60	6h	10.0μM	0.00490275	0.123208	0.30447
LONP1	9361	Novel DORGE-TSG	valproicacid	HL60	6h	1000.0μM	0.00712628	0.0811424	0.279095
RBMS1	5937	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	0.868539
RBMS1	5937	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	0	0	1.08053
RBMS1	5937	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	4.08809e-32	6.318e-31	0.844342
RBMS1	5937	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	8.35954e-22	9.04357e-20	0.78856
RBMS1	5937	Novel DORGE-TSG	tretinoin	MCF7	6h	1.0μM	2.33649e-19	2.61877e-17	0.689164
RBMS1	5937	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	2.22581e-12	2.32115e-11	0.331578
RBMS1	5937	Novel DORGE-TSG	tanespimycin	PC3	6h	1.0μM	5.83483e-10	5.14831e-08	0.458165
RBMS1	5937	Novel DORGE-TSG	genistein	MCF7	6h	10.0μM	9.28094e-08	2.56587e-05	0.402439
RBMS1	5937	Novel DORGE-TSG	phenoxybenzamine	MCF7	6h	11.8μM	1.10006e-06	1.30093e-05	0.696184
RBMS1	5937	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	1.05497e-05	4.93233e-05	0.674608
RBMS1	5937	Novel DORGE-TSG	ionomycin	MCF7	6h	2.0μM	2.25659e-05	0.000916976	0.814129
RBMS1	5937	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	8.41194e-05	0.000274968	0.140951
RBMS1	5937	Novel DORGE-TSG	monastrol	MCF7	6h	100.0μM	0.00011429	0.0104308	0.430279
RBMS1	5937	Novel DORGE-TSG	gossypol	MCF7	6h	7.8μM	0.000118663	0.00241619	0.446557
RBMS1	5937	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	0.000386806	0.00109694	0.432064
RBMS1	5937	Novel DORGE-TSG	valproicacid	PC3	6h	1000.0μM	0.00140394	0.0749634	0.39763
RBMS1	5937	Novel DORGE-TSG	levonorgestrel	MCF7	6h	12.8μM	0.0061176	0.326648	0.321517
RBMS1	5937	Novel DORGE-TSG	methylbenzethoniumchloride	MCF7	6h	8.6μM	0.00734886	0.0816751	0.356802
RBMS1	5937	Novel DORGE-TSG	ethotoin	MCF7	6h	19.6μM	0.00816932	0.205544	0.328297
RBMS1	5937	Novel DORGE-TSG	rottlerin	MCF7	6h	10.0μM	0.00902503	0.0799661	0.319862
EIF2S2	8894	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	0.751157
EIF2S2	8894	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	0	0	0.874494
EIF2S2	8894	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	1.82782e-27	1.59579e-26	0.645366
EIF2S2	8894	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	1.96682e-19	6.97128e-18	0.668641
EIF2S2	8894	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	3.75178e-17	4.62595e-16	0.415139
EIF2S2	8894	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	9.39805e-17	1.87976e-15	0.397507
EIF2S2	8894	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	1.88038e-12	7.4031e-11	1.15681
EIF2S2	8894	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	5.6234e-11	1.43362e-09	0.3446
EIF2S2	8894	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	4.22228e-10	6.93e-09	1.01647
EIF2S2	8894	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	1.80376e-09	2.82271e-08	0.943294
EIF2S2	8894	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	9.68886e-09	6.5546e-08	0.565321
EIF2S2	8894	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	7.73586e-08	3.23183e-06	0.46744
EIF2S2	8894	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	8.13817e-07	1.77938e-05	0.473207
EIF2S2	8894	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	6.49459e-06	5.1647e-05	0.603748
EIF2S2	8894	Novel DORGE-TSG	wortmannin	HL60	6h	0.01μM	6.75234e-05	0.0200014	0.367673
EIF2S2	8894	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	0.000127709	0.00275361	0.413317
EIF2S2	8894	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	0.000697455	0.00478337	0.183492
EIF2S2	8894	Novel DORGE-TSG	tanespimycin	HL60	6h	1.0μM	0.000951373	0.00438372	0.187505
EIF2S2	8894	Novel DORGE-TSG	wortmannin	MCF7	6h	0.01μM	0.00133375	0.0105287	0.215642
EIF2S2	8894	Novel DORGE-TSG	valproicacid	HL60	6h	200.0μM	0.00230558	0.0416309	0.295711
EIF2S2	8894	Novel DORGE-TSG	valproicacid	HL60	6h	1000.0μM	0.00397294	0.0580858	0.273786
EIF2S2	8894	Novel DORGE-TSG	sirolimus	HL60	6h	0.1μM	0.00481914	0.160307	0.184842
EIF2S2	8894	Novel DORGE-TSG	geldanamycin	HL60	6h	1.0μM	0.00750862	0.0465445	0.272525
RPS3	6188	Novel DORGE-TSG	alfuzosin	MCF7	6h	9.4μM	0.000364993	0.225606	0.315133
RPS3	6188	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	0.00263956	0.00642636	0.284433
RPS3	6188	Novel DORGE-TSG	naloxone	MCF7	6h	11.0μM	0.00382294	0.869031	0.271318
SEC62	7095	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	8.61799e-43	6.30304e-42	0.609331
SEC62	7095	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	3.70083e-42	1.28723e-41	0.334673
SEC62	7095	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	4.73419e-11	2.62119e-10	0.467915
SEC62	7095	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	1.82833e-09	5.10579e-09	0.296228
SEC62	7095	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	3.93104e-06	3.3939e-05	0.27308
SEC62	7095	Novel DORGE-TSG	gossypol	MCF7	6h	7.8μM	0.000161735	0.00310365	0.421464
SEC62	7095	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	0.000268609	0.000900502	0.180211
SEC62	7095	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	0.00211261	0.0120564	0.29281
SEC62	7095	Novel DORGE-TSG	medrysone	MCF7	6h	11.6μM	0.00779963	0.470314	0.282518
TAF1D	79101	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	1.21726
TAF1D	79101	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	9.50158e-29	9.45673e-28	0.986028
TAF1D	79101	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	5.67934e-19	8.33216e-18	0.668361
TAF1D	79101	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	1.86446e-14	1.27449e-12	0.62241
TAF1D	79101	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	4.89272e-13	1.21741e-11	1.70356
TAF1D	79101	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	3.47103e-11	9.32882e-11	0.446845
TAF1D	79101	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	6.85384e-07	4.21496e-06	1.00407
TAF1D	79101	Novel DORGE-TSG	fulvestrant	MCF7	6h	0.01μM	7.99211e-07	3.48876e-05	0.507597
TAF1D	79101	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	1.08865e-06	3.62427e-06	0.456582
TAF1D	79101	Novel DORGE-TSG	valproicacid	HL60	6h	500.0μM	2.85382e-05	0.000991744	0.7768
TAF1D	79101	Novel DORGE-TSG	solasodine	MCF7	6h	9.6μM	7.72563e-05	0.078969	0.557842
TAF1D	79101	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	0.000110367	0.00250489	0.497592
TAF1D	79101	Novel DORGE-TSG	valproicacid	MCF7	6h	500.0μM	0.00011069	0.00365278	0.318489
TAF1D	79101	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	0.000198241	0.000820464	0.556497
TAF1D	79101	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	0.000871908	0.00330814	0.467225
TAF1D	79101	Novel DORGE-TSG	arachidonicacid	MCF7	6h	10.0μM	0.00187126	0.137753	0.688313
TAF1D	79101	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	0.00301181	0.00844488	0.172285
TAF1D	79101	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	0.00622401	0.0228416	0.187881
TAF1D	79101	Novel DORGE-TSG	valproicacid	PC3	6h	1000.0μM	0.00703767	0.160345	0.369566
TAF1D	79101	Novel DORGE-TSG	tretinoin	HL60	6h	1.0μM	0.00763301	0.0430528	0.386885
TAF1D	79101	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	0.00853095	0.0378778	0.301177
PPP2CA	5515	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	2.5296e-37	1.53591e-36	1.07355
PPP2CA	5515	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	2.99811e-34	9.21886e-34	0.618757
PPP2CA	5515	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	1.51608e-16	6.15989e-16	0.673717
PPP2CA	5515	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	4.58768e-15	4.82055e-14	0.905175
PPP2CA	5515	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	2.97411e-10	2.29108e-09	0.488615
PPP2CA	5515	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	1.36191e-09	2.65572e-08	0.530749
PPP2CA	5515	Novel DORGE-TSG	methotrexate	MCF7	6h	8.8μM	1.61413e-06	6.7614e-05	1.01499
PPP2CA	5515	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	4.33601e-06	1.64364e-05	0.278063
PPP2CA	5515	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	4.54187e-05	0.000504063	0.595719
PPP2CA	5515	Novel DORGE-TSG	tretinoin	MCF7	6h	1.0μM	0.000558948	0.00509441	0.335219
PPP2CA	5515	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	0.000672045	0.00917171	0.51635
PPP2CA	5515	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	0.000698704	0.00226016	0.719092
PPP2CA	5515	Novel DORGE-TSG	wortmannin	HL60	6h	0.01μM	0.00109559	0.0862674	0.627495
PPP2CA	5515	Novel DORGE-TSG	acetylsalicylicacid	MCF7	6h	100.0μM	0.00140709	0.127778	0.397376
