Gene	Gene ID	Gene type	Drug Name	CREEDS ID	GEO ID	DrugBank ID	P-value	Q-value	Log2(fold Change)
ZFR	51663	Novel DORGE-OG	Antimony	drug:3532	GSE6907		0.0206935	0.0245691	-1.58446
ZFR	51663	Novel DORGE-OG	Cytarabine	drug:3375	GSE6930	DB00987	0.0255345	0.0371077	-0.194999
SMAD7	4092	Novel DORGE-OG	Puromycin,ec50,5d	drug:3270	GSE6930		1.06864e-09	5.45178e-08	-1.95554
SMAD7	4092	Novel DORGE-OG	Cytarabine	drug:3375	GSE6930	DB00987	4.45187e-09	5.69157e-08	-1.0146
SMAD7	4092	Novel DORGE-OG	Actinomycind	drug:3098	GSE6400		1.20596e-08	5.51572e-07	-1.71577
SMAD7	4092	Novel DORGE-OG	Bexarotene	drug:2680	GSE6914	DB00307	1.73098e-08	5.84992e-07	-0.659623
SMAD7	4092	Novel DORGE-OG	R1881	drug:3048	GSE22606		2.1248e-06	6.55741e-05	-1.80659
SMAD7	4092	Novel DORGE-OG	Dexamethasone	drug:3169	GSE34313	DB01234	2.4262e-06	5.54276e-05	-1.6328
SMAD7	4092	Novel DORGE-OG	Bisphenola	drug:2661	GSE17624		3.97703e-06	3.62415e-05	-0.239868
SMAD7	4092	Novel DORGE-OG	Cigarettesmoke	drug:2478	GSE8823		5.78765e-06	0.00679427	-0.908719
SMAD7	4092	Novel DORGE-OG	Vemurafenib	drug:2562	GSE37441	DB08881	2.97598e-05	0.0218797	-0.463887
SMAD7	4092	Novel DORGE-OG	Doxycycline	drug:3076	GSE2624	DB00254	3.45165e-05	0.00303151	-0.764836
SMAD7	4092	Novel DORGE-OG	Laccaicacid	drug:2490	GSE45804		3.73303e-05	0.00487775	-0.48026
SMAD7	4092	Novel DORGE-OG	R1881	drug:3049	GSE22606		3.8385e-05	0.000831983	-1.05137
SMAD7	4092	Novel DORGE-OG	Interferonbeta-1b	drug:3343	GSE26104	DB00068	4.60616e-05	0.000226716	-0.01
SMAD7	4092	Novel DORGE-OG	Bisphenola	drug:2663	GSE17624		6.55273e-05	0.000327682	-0.267147
SMAD7	4092	Novel DORGE-OG	Puromycin,ec50,1d	drug:3268	GSE6930		6.69575e-05	0.000250217	-0.507401
SMAD7	4092	Novel DORGE-OG	Vx	drug:3376	GSE33606		9.64598e-05	0.000737385	-0.8871
SMAD7	4092	Novel DORGE-OG	Tretinoin	drug:3140	GSE54464	DB00755	0.000138658	0.0302041	-0.591238
SMAD7	4092	Novel DORGE-OG	Plx4032	drug:2557	GSE50649	DB05238	0.000149586	0.00118949	-0.553497
SMAD7	4092	Novel DORGE-OG	Cadmium	drug:3402	GSE9951		0.000248463	0.000568757	-1.36892
SMAD7	4092	Novel DORGE-OG	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		0.000283493	0.00347927	-0.662896
SMAD7	4092	Novel DORGE-OG	3,3',4,4'-tetrachlorobiphenyl	drug:3273	GSE6878		0.000389974	0.00806443	-1.16379
SMAD7	4092	Novel DORGE-OG	Plx4032	drug:2567	GSE24862	DB05238	0.000409189	0.0226822	-0.65
SMAD7	4092	Novel DORGE-OG	Hydrocortisone	drug:2751	GSE7890	DB00741	0.000524628	0.0121606	-1.3228
SMAD7	4092	Novel DORGE-OG	Vemurafenib	drug:2563	GSE37441	DB08881	0.000549588	0.0118471	-0.325367
SMAD7	4092	Novel DORGE-OG	Vanadiumpentoxide	drug:3557	GSE5339		0.000668184	0.00363322	-0.740851
SMAD7	4092	Novel DORGE-OG	Doxorubicin	drug:3265	GSE6930	DB00997	0.000676316	0.00210115	-1.18544
SMAD7	4092	Novel DORGE-OG	Vanadiumpentoxide	drug:3558	GSE5339		0.000695125	0.00147949	-0.916308
SMAD7	4092	Novel DORGE-OG	Doxycycline	drug:3075	GSE2624	DB00254	0.000761463	0.0169731	-0.563845
SMAD7	4092	Novel DORGE-OG	Mesalazine	drug:3289	GSE38713	DB00244	0.000830679	0.0216822	-0.864124
SMAD7	4092	Novel DORGE-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.000900944	0.00573715	-2.13804
SMAD7	4092	Novel DORGE-OG	Lmp-420	drug:3222	GSE20211		0.000997261	0.00446102	-0.616463
SMAD7	4092	Novel DORGE-OG	Estradiol	drug:2733	GSE26834	DB00783	0.00108343	0.00631468	-0.273155
SMAD7	4092	Novel DORGE-OG	Clinafloxacin	drug:2625	GSE9166		0.00128406	0.0130035	-0.73083
SMAD7	4092	Novel DORGE-OG	Mercury	drug:3533	GSE6907		0.00146724	0.00425995	-1.31197
SMAD7	4092	Novel DORGE-OG	Adenosinetriphosphate	drug:3219	GSE30903		0.00213187	0.0099246	-0.179746
SMAD7	4092	Novel DORGE-OG	Quercetin	drug:3182	GSE13899		0.00239923	0.0358688	-0.481726
SMAD7	4092	Novel DORGE-OG	Imatinib	drug:2519	GSE1922	DB00619	0.00365275	0.00981844	-0.239358
SMAD7	4092	Novel DORGE-OG	Estradiol	drug:2731	GSE8597	DB00783	0.00547433	0.0318352	-0.306473
SMAD7	4092	Novel DORGE-OG	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		0.0082625	0.0161892	-0.275854
SMAD7	4092	Novel DORGE-OG	Imatinib	drug:2515	GSE1922	DB00619	0.010851	0.0325505	-0.104699
SMAD7	4092	Novel DORGE-OG	Pd173074	drug:2578	GSE52452		0.0113056	0.0349151	-0.149573
SMAD7	4092	Novel DORGE-OG	Imatinib	drug:2513	GSE1922	DB00619	0.0118863	0.0266846	-0.554851
SMAD7	4092	Novel DORGE-OG	Calcitriol	drug:3126	GSE52819		0.0126451	0.0454887	-0.228417
SMAD7	4092	Novel DORGE-OG	Vanadiumpentoxide	drug:3556	GSE5339		0.013249	0.0441846	-0.52428
SMAD7	4092	Novel DORGE-OG	Curcumin	drug:3259	GSE10896		0.013711	0.0357481	-0.396849
SMAD7	4092	Novel DORGE-OG	Imatinib	drug:2520	GSE1922	DB00619	0.0147609	0.0463302	-0.216157
SMAD7	4092	Novel DORGE-OG	Doxorubicin	drug:3262	GSE6930	DB00997	0.017086	0.0367971	-0.426565
SMAD7	4092	Novel DORGE-OG	Bisphenola	drug:2662	GSE17624		0.0185796	0.037697	-0.247759
SMAD7	4092	Novel DORGE-OG	Harman	drug:3482	GSE5080		0.0190108	0.0412426	-1.00752
SMAD7	4092	Novel DORGE-OG	Chromium	drug:3534	GSE6907		0.0218528	0.0398525	-0.495258
SGK1	6446	CGC-OG	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		5.10479e-12	6.88763e-09	-2.68386
SGK1	6446	CGC-OG	Vemurafenib	drug:2508	GSE63790	DB08881	2.50407e-11	1.7438e-08	-0.880485
SGK1	6446	CGC-OG	Actinomycind	drug:3098	GSE6400		1.17023e-10	2.90658e-08	-3.48691
SGK1	6446	CGC-OG	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		1.87984e-10	6.76368e-07	-2.92341
SGK1	6446	CGC-OG	Dasatinib	drug:3306	GSE59357	DB01254	2.71133e-09	4.82743e-08	-1.55478
SGK1	6446	CGC-OG	Imatinib	drug:2513	GSE1922	DB00619	1.86405e-07	2.81849e-06	-0.932358
SGK1	6446	CGC-OG	Imatinib	drug:2526	GSE22433	DB00619	2.69791e-07	8.4741e-06	-0.67403
SGK1	6446	CGC-OG	Hypochlorousacid	drug:3198	GSE11630		3.08e-07	5.61324e-06	-0.0960895
SGK1	6446	CGC-OG	Vx	drug:3376	GSE33606		6.58118e-07	2.42448e-05	-1.12917
SGK1	6446	CGC-OG	Etanercept	drug:2610	GSE11903	DB00005	1.24636e-06	6.0993e-05	-1.09426
SGK1	6446	CGC-OG	Vanadiumpentoxide	drug:3557	GSE5339		1.55653e-06	6.44717e-05	-2.20867
SGK1	6446	CGC-OG	Imatinib	drug:2520	GSE1922	DB00619	2.62441e-06	3.87474e-05	-0.652306
SGK1	6446	CGC-OG	Calcitriol	drug:3170	GSE5145	DB00136	3.08825e-06	0.00104171	-0.741755
SGK1	6446	CGC-OG	Vanadiumpentoxide	drug:3556	GSE5339		3.10908e-06	0.000245755	-1.56793
SGK1	6446	CGC-OG	Imatinib	drug:2519	GSE1922	DB00619	7.84178e-06	5.96553e-05	-0.507633
SGK1	6446	CGC-OG	Doxorubicin	drug:3263	GSE6930	DB00997	8.15348e-06	1.22181e-05	-0.728923
SGK1	6446	CGC-OG	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		1.4579e-05	0.000219694	-0.628003
SGK1	6446	CGC-OG	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	drug:3682	GSE39843		1.53526e-05	0.00259031	-0.79
SGK1	6446	CGC-OG	Vemurafenib	drug:2562	GSE37441	DB08881	1.96066e-05	0.0169058	-0.446688
SGK1	6446	CGC-OG	Nickel	drug:3531	GSE6907		2.3899e-05	0.000123519	-1.21994
SGK1	6446	CGC-OG	Doxorubicin	drug:3260	GSE6930	DB00997	2.77559e-05	0.00141425	-0.432039
SGK1	6446	CGC-OG	Bisphenola	drug:2661	GSE17624		3.66514e-05	0.000218693	-0.14817
SGK1	6446	CGC-OG	Imatinib	drug:2517	GSE1922	DB00619	3.84626e-05	0.000192248	-0.513599
SGK1	6446	CGC-OG	Imatinib	drug:2515	GSE1922	DB00619	5.91153e-05	0.000441327	-0.352939
SGK1	6446	CGC-OG	Interferongamma-1b	drug:2476	GSE5542	DB00033	6.17192e-05	0.000289205	-0.337116
SGK1	6446	CGC-OG	Imatinib	drug:2516	GSE1922	DB00619	7.7356e-05	0.000522054	-0.445225
SGK1	6446	CGC-OG	Plx4032	drug:2565	GSE24862	DB05238	8.76912e-05	0.0138902	-0.98
SGK1	6446	CGC-OG	Cadmium	drug:3402	GSE9951		0.000181285	0.000454593	-0.308163
SGK1	6446	CGC-OG	Doxycycline	drug:3076	GSE2624	DB00254	0.000276911	0.0104813	-0.674084
SGK1	6446	CGC-OG	Mln4924	drug:2647	GSE30531		0.000412445	0.00665399	-0.708032
SGK1	6446	CGC-OG	Imatinib	drug:2457	GSE1922	DB00619	0.000607274	0.00571547	-0.612616
SGK1	6446	CGC-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.000703589	0.00500859	-3.01686
SGK1	6446	CGC-OG	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	drug:3681	GSE39843		0.000709864	0.0240248	-0.883333
SGK1	6446	CGC-OG	Imatinib	drug:2512	GSE1922	DB00619	0.000728914	0.00447994	-0.459582
SGK1	6446	CGC-OG	3,3',4,4'-tetrachlorobiphenyl	drug:3273	GSE6878		0.00090281	0.0127018	-0.587843
SGK1	6446	CGC-OG	Antimony	drug:3532	GSE6907		0.000922705	0.0013397	-0.66659
SGK1	6446	CGC-OG	Curcumin	drug:3259	GSE10896		0.000956929	0.00477094	-0.525423
SGK1	6446	CGC-OG	Dexamethasone	drug:3169	GSE34313	DB01234	0.000988333	0.00511698	-0.468634
SGK1	6446	CGC-OG	Doxorubicin	drug:3265	GSE6930	DB00997	0.00113666	0.00321366	-0.56363
SGK1	6446	CGC-OG	Calcitriol	drug:3129	GSE52819		0.00118497	0.00763578	-0.23416
SGK1	6446	CGC-OG	Lipopolysaccharide	drug:3484	GSE5504		0.0014341	0.0231558	-0.57
SGK1	6446	CGC-OG	Gamma-tocotrienol	drug:3242	GSE21946		0.00266783	0.0203053	-0.555594
SGK1	6446	CGC-OG	Quercetin	drug:3182	GSE13899		0.00333754	0.041219	-0.219151
SGK1	6446	CGC-OG	Bicalutamide	drug:3088	GSE7708	DB01128	0.00362792	0.00860655	-1.72204
SGK1	6446	CGC-OG	Etanercept	drug:2605	GSE41663	DB00005	0.00467872	0.0318506	-0.457708
SGK1	6446	CGC-OG	Azacitidine	drug:2545	GSE29077	DB00928	0.00521136	0.0456314	-0.664659
SGK1	6446	CGC-OG	Cytarabine	drug:3373	GSE6930	DB00987	0.00736436	0.0307279	-0.204779
SGK1	6446	CGC-OG	Trovafloxacin	drug:3036	GSE9166	DB00685	0.00740299	0.0407064	-0.776942
SGK1	6446	CGC-OG	Ribavirin	drug:2481	GSE23031	DB00811	0.0116395	0.0284439	-0.215067
SGK1	6446	CGC-OG	Mk-886	drug:3192	GSE3202		0.0157289	0.0386035	-0.173046
HSP90AA1	3320	Novel DORGE-OG	Imatinib	drug:2764	GSE24493	DB00619	4.69427e-08	2.35128e-06	-0.538274
HSP90AA1	3320	Novel DORGE-OG	Imatinib	drug:2519	GSE1922	DB00619	2.22678e-07	3.43345e-06	-0.690867
HSP90AA1	3320	Novel DORGE-OG	Imatinib	drug:2515	GSE1922	DB00619	2.45327e-07	7.00164e-06	-0.924161
HSP90AA1	3320	Novel DORGE-OG	Imatinib	drug:2516	GSE1922	DB00619	3.0723e-07	6.89259e-06	-0.683085
HSP90AA1	3320	Novel DORGE-OG	Doxorubicin	drug:3263	GSE6930	DB00997	3.17816e-07	5.96041e-07	-0.0197101
HSP90AA1	3320	Novel DORGE-OG	Tretinoin	drug:3233	GSE23702	DB00755	4.24806e-07	1.96071e-06	-0.543333
HSP90AA1	3320	Novel DORGE-OG	Imatinib	drug:2517	GSE1922	DB00619	4.4611e-07	6.44251e-06	-0.710399
HSP90AA1	3320	Novel DORGE-OG	Vemurafenib	drug:2561	GSE37441	DB08881	2.42607e-06	0.000128074	-0.875888
HSP90AA1	3320	Novel DORGE-OG	Nitricoxide	drug:3181	GSE13887	DB00435	5.24443e-06	3.63457e-05	-0.356609
HSP90AA1	3320	Novel DORGE-OG	Tretinoin	drug:2828	GSE23702	DB00755	6.27652e-06	1.93689e-05	-0.326667
HSP90AA1	3320	Novel DORGE-OG	Imatinib	drug:2513	GSE1922	DB00619	1.04384e-05	6.45756e-05	-0.472434
HSP90AA1	3320	Novel DORGE-OG	Vemurafenib	drug:2495	GSE42872		1.27179e-05	7.78411e-05	-0.4968
HSP90AA1	3320	Novel DORGE-OG	Bpde	drug:3379	GSE19510		2.25501e-05	0.000134097	-0.199978
HSP90AA1	3320	Novel DORGE-OG	Abiraterone	drug:3300	GSE49244	DB05812	2.66424e-05	0.0010223	-0.440935
HSP90AA1	3320	Novel DORGE-OG	Aplidin	drug:2598	GSE5681		2.73437e-05	0.000163766	-0.171327
HSP90AA1	3320	Novel DORGE-OG	Imatinib	drug:2512	GSE1922	DB00619	3.64955e-05	0.000410427	-0.561796
HSP90AA1	3320	Novel DORGE-OG	Vanadiumpentoxide	drug:3558	GSE5339		5.97875e-05	0.000213781	-0.314201
HSP90AA1	3320	Novel DORGE-OG	Dexamethasone	drug:3169	GSE34313	DB01234	6.27063e-05	0.000610784	-0.584299
HSP90AA1	3320	Novel DORGE-OG	R1881	drug:3048	GSE22606		8.97664e-05	0.000866284	-0.453985
HSP90AA1	3320	Novel DORGE-OG	Bisphenola	drug:2663	GSE17624		0.000117634	0.00052199	-0.28302
HSP90AA1	3320	Novel DORGE-OG	Argyrina	drug:3054	GSE8565		0.000117852	0.00127784	-0.263232
HSP90AA1	3320	Novel DORGE-OG	R1881	drug:3049	GSE22606		0.000119585	0.00173146	-0.474725
HSP90AA1	3320	Novel DORGE-OG	Imatinib	drug:2520	GSE1922	DB00619	0.000140921	0.000973268	-0.489029
HSP90AA1	3320	Novel DORGE-OG	Imatinib	drug:2457	GSE1922	DB00619	0.000195803	0.00235642	-0.571726
HSP90AA1	3320	Novel DORGE-OG	Lapatinib	drug:2584	GSE38376	DB01259	0.000206324	0.00265733	-0.437233
HSP90AA1	3320	Novel DORGE-OG	Vemurafenib	drug:2564	GSE37441	DB08881	0.000277063	0.00140977	-0.336782
HSP90AA1	3320	Novel DORGE-OG	4-hydroxytamoxifen	drug:3240	GSE26298		0.000277511	0.00181653	-0.169101
HSP90AA1	3320	Novel DORGE-OG	Luteolin	drug:3473	GSE53180		0.000409009	0.018804	-1.56511
HSP90AA1	3320	Novel DORGE-OG	Plx4032	drug:2557	GSE50649	DB05238	0.000425631	0.00276188	-0.473535
HSP90AA1	3320	Novel DORGE-OG	Vemurafenib	drug:2508	GSE63790	DB08881	0.000471193	0.00294247	-0.249811
HSP90AA1	3320	Novel DORGE-OG	Y15	drug:2553	GSE43452		0.000586818	0.00888341	-0.523761
HSP90AA1	3320	Novel DORGE-OG	Doxycycline	drug:2573	GSE11422	DB00254	0.0005877	0.0234599	-0.168209
HSP90AA1	3320	Novel DORGE-OG	Cediranib	drug:2642	GSE32569		0.000598991	0.000947466	-0.156054
HSP90AA1	3320	Novel DORGE-OG	Ribavirin	drug:2481	GSE23031	DB00811	0.000716418	0.0028141	-0.324675
HSP90AA1	3320	Novel DORGE-OG	Alfacalcidol	drug:3364	GSE15947	DB01436	0.000807496	0.00953101	-0.235507
HSP90AA1	3320	Novel DORGE-OG	Naturalalphainterferon	drug:2473	GSE5542	DB05258	0.000814367	0.00262593	-0.0870659
HSP90AA1	3320	Novel DORGE-OG	Doxorubicin	drug:3179	GSE58074	DB00997	0.00126959	0.00577146	-0.365404
HSP90AA1	3320	Novel DORGE-OG	Etanercept	drug:2597	GSE36177	DB00005	0.00192214	0.0185887	-0.682071
HSP90AA1	3320	Novel DORGE-OG	Plx4720	drug:2505	GSE50791		0.0021563	0.0223762	-0.355128
HSP90AA1	3320	Novel DORGE-OG	Cisplatin	drug:3159	GSE47856	DB00515	0.00274738	0.0170788	-0.17115
HSP90AA1	3320	Novel DORGE-OG	Bexarotene	drug:2680	GSE6914	DB00307	0.00295654	0.0056735	-0.266231
HSP90AA1	3320	Novel DORGE-OG	Chromium	drug:3534	GSE6907		0.00314931	0.00788761	-0.337193
HSP90AA1	3320	Novel DORGE-OG	Thapsigargin	drug:3236	GSE19519		0.00320351	0.0187368	-0.148599
HSP90AA1	3320	Novel DORGE-OG	Cycloheximide	drug:3059	GSE8597		0.00331135	0.00988459	-0.174238
HSP90AA1	3320	Novel DORGE-OG	Y15	drug:2554	GSE43452		0.00353122	0.030309	-0.239834
HSP90AA1	3320	Novel DORGE-OG	4-hydroxynonenal	drug:3079	GSE2397		0.00594864	0.023852	-0.0842948
HSP90AA1	3320	Novel DORGE-OG	3,3',4,4'-tetrachlorobiphenyl	drug:3273	GSE6878		0.00659458	0.0397331	-0.510388
HSP90AA1	3320	Novel DORGE-OG	Cisplatin	drug:3143	GSE47856	DB00515	0.0085274	0.0433715	-0.284409
HSP90AA1	3320	Novel DORGE-OG	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		0.0093334	0.0268849	-0.158467
HSP90AA1	3320	Novel DORGE-OG	Cisplatin	drug:3148	GSE47856	DB00515	0.0115266	0.0373517	-0.229303
HSP90AA1	3320	Novel DORGE-OG	Tretinoin	drug:3231	GSE23702	DB00755	0.0145808	0.0240789	-0.336667
HSP90AA1	3320	Novel DORGE-OG	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.0237088	0.0430992	-0.00919575
HSP90AA1	3320	Novel DORGE-OG	Dasatinib	drug:3306	GSE59357	DB01254	0.0251454	0.0433383	-0.263924
MARK2	2011	Novel DORGE-OG	Doxorubicin	drug:2720	GSE12972	DB00997	1.55805e-32	8.44468e-32	-0.0198984
MARK2	2011	Novel DORGE-OG	Doxorubicin	drug:3263	GSE6930	DB00997	2.06431e-09	6.43713e-09	-0.765598
MARK2	2011	Novel DORGE-OG	Puromycin,ec50,1d	drug:3268	GSE6930		3.70296e-09	1.37643e-07	-1.14234
MARK2	2011	Novel DORGE-OG	Mesalazine	drug:3195	GSE38713	DB00244	2.08037e-07	4.08282e-05	-0.12913
MARK2	2011	Novel DORGE-OG	Argyrina	drug:3054	GSE8565		1.11652e-06	0.000102134	-0.616011
MARK2	2011	Novel DORGE-OG	Antimony	drug:3532	GSE6907		5.47715e-06	1.61664e-05	-0.731594
MARK2	2011	Novel DORGE-OG	Cyfluthrin	drug:3572	GSE5023		7.314e-06	0.000167439	-0.273983
MARK2	2011	Novel DORGE-OG	Hypochlorousacid	drug:3198	GSE11630		1.51583e-05	0.000119161	-0.0404361
MARK2	2011	Novel DORGE-OG	4-hydroxynonenal	drug:3080	GSE2397		1.60185e-05	0.000293929	-1.05148
MARK2	2011	Novel DORGE-OG	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		1.78805e-05	0.000252358	-0.471743
MARK2	2011	Novel DORGE-OG	Bexarotene	drug:2680	GSE6914	DB00307	4.00516e-05	0.00015534	-0.836329
MARK2	2011	Novel DORGE-OG	Cediranib	drug:2642	GSE32569		6.55892e-05	0.000122201	-0.00944523
MARK2	2011	Novel DORGE-OG	4-hydroxynonenal	drug:3082	GSE2397		0.000107106	0.00116957	-0.529564
MARK2	2011	Novel DORGE-OG	Nickel	drug:3531	GSE6907		0.000121916	0.000436555	-2.83704
MARK2	2011	Novel DORGE-OG	Chlorpyrifos	drug:3571	GSE5023		0.000192345	0.00133259	-1.1367
MARK2	2011	Novel DORGE-OG	4-hydroxynonenal	drug:3078	GSE2397		0.000325383	0.00290023	-0.535142
MARK2	2011	Novel DORGE-OG	Bicalutamide	drug:3088	GSE7708	DB01128	0.000615648	0.00189325	-0.352317
MARK2	2011	Novel DORGE-OG	Chromium	drug:3534	GSE6907		0.00110682	0.00341211	-1.22676
MARK2	2011	Novel DORGE-OG	Bisphenola	drug:2662	GSE17624		0.00117638	0.00378675	-0.105391
MARK2	2011	Novel DORGE-OG	Decitabine	drug:2703	GSE9118	DB01262	0.00118929	0.0268774	-0.906222
MARK2	2011	Novel DORGE-OG	Naturalalphainterferon	drug:2473	GSE5542	DB05258	0.0013196	0.00395582	-0.242365
MARK2	2011	Novel DORGE-OG	Vemurafenib	drug:2495	GSE42872		0.00163485	0.00429227	-0.177067
MARK2	2011	Novel DORGE-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.0020622	0.00740791	-0.153873
MARK2	2011	Novel DORGE-OG	Actinomycind	drug:3098	GSE6400		0.00211243	0.00499487	-0.184911
MARK2	2011	Novel DORGE-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.00213157	0.00990488	-1.30504
MARK2	2011	Novel DORGE-OG	Celecoxib	drug:2501	GSE54657	DB00482	0.00354613	0.0177221	-0.262112
MARK2	2011	Novel DORGE-OG	Aplidin	drug:2598	GSE5681		0.00674136	0.0138389	-0.620461
MARK2	2011	Novel DORGE-OG	Puromycin,ec50,5d	drug:3270	GSE6930		0.00702456	0.0131839	-1.37665
MARK2	2011	Novel DORGE-OG	Imatinib	drug:2513	GSE1922	DB00619	0.00980557	0.0226206	-0.212589
MARK2	2011	Novel DORGE-OG	Bpde	drug:3379	GSE19510		0.010143	0.0201054	-0.149
MARK2	2011	Novel DORGE-OG	Mercury	drug:3533	GSE6907		0.0168598	0.0321989	-1.24725
MARK2	2011	Novel DORGE-OG	Tretinoin	drug:2828	GSE23702	DB00755	0.0404732	0.0486472	-0.0466667
SIX2	10736	CGC-OG	Doxorubicin	drug:3263	GSE6930	DB00997	8.81193e-15	2.26149e-13	-0.0375782
SIX2	10736	CGC-OG	Doxorubicin	drug:2720	GSE12972	DB00997	3.10626e-09	4.71687e-09	-0.145542
SIX2	10736	CGC-OG	Bisphenola	drug:2663	GSE17624		3.08826e-06	3.25826e-05	-0.621763
SIX2	10736	CGC-OG	Torcetrapib	drug:3172	GSE15918		1.17942e-05	0.00404149	-0.393897
SIX2	10736	CGC-OG	Aminolevulinicacid	drug:2575	GSE8920	DB00855	2.9051e-05	0.000233486	-0.0388325
SIX2	10736	CGC-OG	Cediranib	drug:2642	GSE32569		3.94568e-05	7.63051e-05	-0.131282
SIX2	10736	CGC-OG	Curcumin	drug:3259	GSE10896		0.000114783	0.00108396	-0.671503
SIX2	10736	CGC-OG	Harman	drug:3482	GSE5080		0.000168106	0.00103393	-1.42237
SIX2	10736	CGC-OG	Celecoxib	drug:2501	GSE54657	DB00482	0.00025258	0.0036097	-0.139848
SIX2	10736	CGC-OG	Cytarabine	drug:3375	GSE6930	DB00987	0.000289382	0.000609477	-0.721209
SIX2	10736	CGC-OG	Bpde	drug:3379	GSE19510		0.000294404	0.00103352	-0.173523
SIX2	10736	CGC-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.00190606	0.00925565	-1.98786
SIX2	10736	CGC-OG	Estradiol	drug:2733	GSE26834	DB00783	0.00556828	0.0206966	-0.159866
SIX2	10736	CGC-OG	Curcumin	drug:3258	GSE10896		0.0087267	0.0329556	-0.961088
SIX2	10736	CGC-OG	Vemurafenib	drug:2495	GSE42872		0.0114946	0.022657	-0.209107
SIX2	10736	CGC-OG	Nickel	drug:3480	GSE6281		0.0166377	0.0459361	-0.113506
SIX2	10736	CGC-OG	Bisphenola	drug:2661	GSE17624		0.0234614	0.0468231	-0.0980011
CELF1	10658	Novel DORGE-OG	Doxorubicin	drug:2720	GSE12972	DB00997	2.0761e-12	3.61825e-12	-0.0652799
CELF1	10658	Novel DORGE-OG	Doxorubicin	drug:3263	GSE6930	DB00997	9.87093e-10	3.35537e-09	-0.062746
CELF1	10658	Novel DORGE-OG	Tretinoin	drug:3233	GSE23702	DB00755	1.74567e-07	9.83175e-07	-0.646667
CELF1	10658	Novel DORGE-OG	Tretinoin	drug:2828	GSE23702	DB00755	1.9326e-07	1.1843e-06	-0.616667
CELF1	10658	Novel DORGE-OG	Tretinoin	drug:3231	GSE23702	DB00755	2.16806e-06	2.73383e-05	-0.786667
CELF1	10658	Novel DORGE-OG	Nickel	drug:3531	GSE6907		6.0432e-06	4.48405e-05	-0.458569
CELF1	10658	Novel DORGE-OG	Cytarabine	drug:3375	GSE6930	DB00987	8.25257e-06	2.35646e-05	-0.415173
CELF1	10658	Novel DORGE-OG	Nitricoxide	drug:3181	GSE13887	DB00435	1.00774e-05	6.14896e-05	-0.105847
CELF1	10658	Novel DORGE-OG	Thapsigargin	drug:3236	GSE19519		2.23228e-05	0.000252306	-0.341247
CELF1	10658	Novel DORGE-OG	Cadmium	drug:3402	GSE9951		2.42083e-05	0.000128721	-0.196587
CELF1	10658	Novel DORGE-OG	4-hydroxynonenal	drug:3080	GSE2397		3.55968e-05	0.0004706	-0.207233
CELF1	10658	Novel DORGE-OG	R1881	drug:3049	GSE22606		4.97183e-05	0.000982892	-0.349414
CELF1	10658	Novel DORGE-OG	Bexarotene	drug:2681	GSE12791	DB00307	5.56912e-05	0.000665813	-0.503974
CELF1	10658	Novel DORGE-OG	Antimony	drug:3532	GSE6907		7.66169e-05	0.000148416	-0.210297
CELF1	10658	Novel DORGE-OG	Lapatinib	drug:3252	GSE38376	DB01259	0.000186754	0.00378044	-0.417509
CELF1	10658	Novel DORGE-OG	Bexarotene	drug:2680	GSE6914	DB00307	0.000237247	0.000659856	-0.23654
CELF1	10658	Novel DORGE-OG	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		0.000266401	0.00171555	-0.301843
CELF1	10658	Novel DORGE-OG	R1881	drug:3048	GSE22606		0.000276358	0.00202925	-0.398794
CELF1	10658	Novel DORGE-OG	Etanercept	drug:2597	GSE36177	DB00005	0.000299829	0.00477848	-0.407857
CELF1	10658	Novel DORGE-OG	Imatinib	drug:2764	GSE24493	DB00619	0.0009447	0.00256692	-0.19632
CELF1	10658	Novel DORGE-OG	Plx4032	drug:2565	GSE24862	DB05238	0.0011064	0.019149	-0.28
CELF1	10658	Novel DORGE-OG	Vanadiumpentoxide	drug:3558	GSE5339		0.00113841	0.00223138	-0.237686
CELF1	10658	Novel DORGE-OG	Abiraterone	drug:3300	GSE49244	DB05812	0.00147569	0.0135175	-0.252434
CELF1	10658	Novel DORGE-OG	Vx	drug:3376	GSE33606		0.00152563	0.00654126	-0.212703
CELF1	10658	Novel DORGE-OG	Plx4720	drug:2505	GSE50791		0.00156764	0.0177351	-0.394492
