Gene	Compound	Cellline	Qvalue	Fold_change	Gene_type
MYO1C	Lipopolysaccharide	NA	0.0395546	0.145	Novel DORGE-TSG
MYO1C	Vemurafenib	NA	0.0462173	0.1519	Novel DORGE-TSG
ILK	Imatinib	NA	2.57851E-6	0.40686	Novel DORGE-TSG
ILK	Interferonbeta-1b	NA	2.67673E-6	0.213333	Novel DORGE-TSG
ILK	Antimony	NA	1.60134E-6	0.0163764	Novel DORGE-TSG
ILK	R1881	NA	2.92626E-5	0.814867	Novel DORGE-TSG
ILK	Estradiol	NA	2.41367E-5	0.110308	Novel DORGE-TSG
ILK	Cycloheximide	NA	1.35423E-5	0.595839	Novel DORGE-TSG
ILK	Bexarotene	NA	1.62677E-5	1.83194	Novel DORGE-TSG
ILK	Tretinoin	NA	9.75338E-6	0.376667	Novel DORGE-TSG
ILK	Lysophosphatidicacid	NA	3.15926E-4	0.814444	Novel DORGE-TSG
ILK	Bisphenola	NA	6.70296E-5	0.37129	Novel DORGE-TSG
ILK	Mk-886	NA	2.06379E-4	0.519994	Novel DORGE-TSG
ILK	Nitricoxide	NA	7.86441E-5	0.365748	Novel DORGE-TSG
ILK	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	1.2576E-4	0.387723	Novel DORGE-TSG
ILK	Aplidin	NA	3.97304E-4	0.310845	Novel DORGE-TSG
ILK	Dexamethasone	NA	0.00142858	0.556711	Novel DORGE-TSG
ILK	Doxorubicin	NA	0.00402129	1.37641	Novel DORGE-TSG
ILK	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00180163	0.011315	Novel DORGE-TSG
ILK	Sulforaphane	NA	0.00298179	0.718835	Novel DORGE-TSG
ILK	Cytarabine	NA	0.00304473	0.402162	Novel DORGE-TSG
ILK	Cisplatin	NA	0.00229424	0.332967	Novel DORGE-TSG
ILK	Arachidonicacid	NA	0.00433306	0.724075	Novel DORGE-TSG
ILK	Cyfluthrin	NA	0.014831	0.230928	Novel DORGE-TSG
ILK	Curcumin	NA	0.016137	0.198574	Novel DORGE-TSG
ILK	Dasatinib	NA	0.0109734	0.10925	Novel DORGE-TSG
ILK	Lipopolysaccharide	NA	0.0455384	0.185	Novel DORGE-TSG
ILK	Nilotinib	NA	0.0222173	0.680619	Novel DORGE-TSG
ILK	Vemurafenib	NA	0.017199	0.251233	Novel DORGE-TSG
ILK	Etanercept	NA	0.0306062	0.493742	Novel DORGE-TSG
ILK	Argyrina	NA	0.0306238	0.114129	Novel DORGE-TSG
ILK	Actinomycind	NA	0.0208001	0.113486	Novel DORGE-TSG
ILK	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.03275	0.141853	Novel DORGE-TSG
ILK	4-hydroxytamoxifen	NA	0.0383229	0.161749	Novel DORGE-TSG
ILK	4-hydroxynonenal	NA	0.0465247	0.11398	Novel DORGE-TSG
ILK	Vanadiumpentoxide	NA	0.039371	0.0845704	Novel DORGE-TSG
RPL10	Tretinoin	NA	1.29708E-7	0.573333	CGC-TSG
RPL10	Cediranib	NA	1.30402E-7	0.0669795	CGC-TSG
RPL10	Antimony	NA	6.36549E-7	1.13986	CGC-TSG
RPL10	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	8.38294E-6	1.15417	CGC-TSG
RPL10	Vemurafenib	NA	5.96369E-6	0.0911667	CGC-TSG
RPL10	Etanercept	NA	5.83814E-5	0.179001	CGC-TSG
RPL10	Bexarotene	NA	2.32708E-5	0.30555	CGC-TSG
RPL10	Nickel	NA	4.41129E-5	0.613284	CGC-TSG
RPL10	Chlorpyrifos	NA	1.75927E-4	0.211252	CGC-TSG
RPL10	Bicalutamide	NA	6.92005E-5	0.173279	CGC-TSG
RPL10	Resveratrol	NA	1.24159E-4	0.750803	CGC-TSG
RPL10	4-hydroxynonenal	NA	4.75753E-4	0.120559	CGC-TSG
RPL10	Mercury	NA	1.99691E-4	0.970022	CGC-TSG
RPL10	Interferongamma-1b	NA	2.7173E-4	4.93493E-4	CGC-TSG
RPL10	Nitricoxide	NA	3.15838E-4	0.132533	CGC-TSG
RPL10	Cyfluthrin	NA	8.98871E-4	0.395934	CGC-TSG
RPL10	Hypochlorousacid	NA	6.77373E-4	0.229871	CGC-TSG
RPL10	Arachidonicacid	NA	0.00160751	0.568383	CGC-TSG
RPL10	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.0012405	0.376835	CGC-TSG
RPL10	Celecoxib	NA	0.00419595	0.165625	CGC-TSG
RPL10	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	NA	0.00548597	0.321488	CGC-TSG
RPL10	Estradiol	NA	0.00422501	0.045643	CGC-TSG
RPL10	Vanadiumpentoxide	NA	0.00231109	0.311139	CGC-TSG
RPL10	4-hydroxytamoxifen	NA	0.00554962	0.119663	CGC-TSG
RPL10	Plx4032	NA	0.00662875	0.412161	CGC-TSG
RPL10	Actinomycind	NA	0.00394658	0.312921	CGC-TSG
RPL10	Argyrina	NA	0.0084973	0.0469574	CGC-TSG
RPL10	Bpde	NA	0.0170546	0.180393	CGC-TSG
RPL10	Lipopolysaccharide	NA	0.0182086	0.255	CGC-TSG
RPL10	Curcumin	NA	0.00946985	0.317376	CGC-TSG
RPL10	Harman	NA	0.00851543	0.0618172	CGC-TSG
RPL10	Motexafingadolinium(4h)	NA	0.0131675	0.0215691	CGC-TSG
RPL10	Tibolone	NA	0.037609	0.156637	CGC-TSG
RPL10	Lysophosphatidicacid	NA	0.022228	0.107639	CGC-TSG
RPL10	Adenosinetriphosphate	NA	0.0195804	0.328323	CGC-TSG
RPL10	Calcitriol	NA	0.0246469	0.101024	CGC-TSG
RPL10	Ribavirin	NA	0.0167361	0.122745	CGC-TSG
RPL10	Clinafloxacin	NA	0.0291309	0.0457953	CGC-TSG
RPL10	Metformin	NA	0.0224936	0.180326	CGC-TSG
RPL10	Nilotinib	NA	0.0229534	0.170703	CGC-TSG
RPL10	Fgfr-specificpd173074inhibitor	NA	0.0241705	0.174633	CGC-TSG
RPL10	Cisplatin	NA	0.0364803	0.15723	CGC-TSG
RPL10	Trovafloxacin	NA	0.0446365	0.632348	CGC-TSG
RPL10	Quercetin	NA	0.0481776	0.501279	CGC-TSG
RPL10	Lmp-420	NA	0.0486266	0.0779611	CGC-TSG
RPL10	Aplidin	NA	0.0482351	0.0917014	CGC-TSG
DDX42	Doxorubicin	NA	2.56086E-8	0.204172	Novel DORGE-TSG
DDX42	Curcumin	NA	7.86491E-5	0.78641	Novel DORGE-TSG
DDX42	Bisphenola	NA	6.81488E-5	0.481883	Novel DORGE-TSG
DDX42	Etanercept	NA	1.96988E-4	0.488921	Novel DORGE-TSG
DDX42	Isotretinoin	NA	2.61385E-4	0.230527	Novel DORGE-TSG
DDX42	Cisplatin	NA	2.85697E-4	0.0905133	Novel DORGE-TSG
DDX42	Tretinoin	NA	1.08005E-4	0.296667	Novel DORGE-TSG
DDX42	Puromycin,ec50,5d	NA	1.8615E-4	0.531299	Novel DORGE-TSG
DDX42	Chlorpyrifos	NA	7.07089E-4	0.389812	Novel DORGE-TSG
DDX42	Methotrexate	NA	0.0401309	0.316094	Novel DORGE-TSG
DDX42	Hypochlorousacid	NA	0.00102757	0.0762223	Novel DORGE-TSG
DDX42	Quercetin	NA	0.0187679	0.292869	Novel DORGE-TSG
DDX42	4-hydroxynonenal	NA	0.00326231	0.371484	Novel DORGE-TSG
DDX42	Dasatinib	NA	0.00193755	0.142216	Novel DORGE-TSG
DDX42	Bexarotene	NA	0.00250452	0.142695	Novel DORGE-TSG
DDX42	Argyrina	NA	0.00641181	0.365876	Novel DORGE-TSG
DDX42	Metformin	NA	0.00672219	0.27559	Novel DORGE-TSG
DDX42	Cyfluthrin	NA	0.00642285	0.234961	Novel DORGE-TSG
DDX42	Trovafloxacin	NA	0.00956634	0.645015	Novel DORGE-TSG
DDX42	Interferonbeta-1a	NA	0.0120991	0.0630556	Novel DORGE-TSG
DDX42	Harman	NA	0.0106445	0.27423	Novel DORGE-TSG
DDX42	Aminolevulinicacid	NA	0.0110677	0.0443932	Novel DORGE-TSG
DDX42	Sulforaphane	NA	0.0191795	0.444418	Novel DORGE-TSG
DDX42	Arachidonicacid	NA	0.0160908	0.278708	Novel DORGE-TSG
DDX42	Cytarabine	NA	0.0410302	0.351984	Novel DORGE-TSG
DDX42	Aplidin	NA	0.02526	0.229375	Novel DORGE-TSG
DDX42	Cadmium	NA	0.022586	0.0310735	Novel DORGE-TSG
DDX42	Interferonbeta-1b	NA	0.0343459	0.0416667	Novel DORGE-TSG
SESN2	Thapsigargin	NA	2.09345E-30	2.66148	Novel DORGE-TSG
SESN2	Diclofenac	NA	1.76544E-9	3.4641	Novel DORGE-TSG
SESN2	Metformin	NA	3.33466E-6	1.32578	Novel DORGE-TSG
SESN2	Resveratrol	NA	8.6843E-7	1.35353	Novel DORGE-TSG
SESN2	Bisphenola	NA	1.50531E-6	1.44349	Novel DORGE-TSG
SESN2	Bicalutamide	NA	6.57128E-7	0.209482	Novel DORGE-TSG
SESN2	4-hydroxynonenal	NA	7.7613E-5	2.48477	Novel DORGE-TSG
SESN2	Mk-886	NA	3.37799E-5	1.34874	Novel DORGE-TSG
SESN2	Cisplatin	NA	0.00269661	0.595317	Novel DORGE-TSG
SESN2	Cediranib	NA	4.19619E-6	0.214871	Novel DORGE-TSG
SESN2	Y15	NA	4.41604E-4	1.46434	Novel DORGE-TSG
SESN2	Carboplatin	NA	2.81147E-4	0.559375	Novel DORGE-TSG
SESN2	Nitricoxide	NA	3.50991E-5	0.795514	Novel DORGE-TSG
SESN2	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	NA	0.00326698	1.205	Novel DORGE-TSG
SESN2	Mln4924	NA	0.00142483	2.25486	Novel DORGE-TSG
SESN2	Tretinoin	NA	5.46938E-5	0.363333	Novel DORGE-TSG
SESN2	Fgfr-specificpd173074inhibitor	NA	3.32025E-4	0.420723	Novel DORGE-TSG
SESN2	Doxorubicin	NA	8.67614E-4	0.699581	Novel DORGE-TSG
SESN2	Dasatinib	NA	4.63954E-4	0.53828	Novel DORGE-TSG
SESN2	Carboplatin(30h)	NA	0.0112867	0.561965	Novel DORGE-TSG
SESN2	Plx4032	NA	0.00261274	0.630786	Novel DORGE-TSG
SESN2	Carboplatin(36h)	NA	0.0183378	0.568251	Novel DORGE-TSG
SESN2	Luteolin	NA	0.0262412	2.18895	Novel DORGE-TSG
SESN2	Adenosinetriphosphate	NA	0.00629108	0.265273	Novel DORGE-TSG
SESN2	Bpde	NA	0.0149794	0.721694	Novel DORGE-TSG
SESN2	Interferonbeta-1b	NA	0.00486082	0.169167	Novel DORGE-TSG
SESN2	Vemurafenib	NA	0.00511824	0.18334	Novel DORGE-TSG
LRIG1	Lapatinib	NA	5.13546E-6	1.0044	Novel DORGE-TSG
LRIG1	Cediranib	NA	3.77549E-7	0.0605804	Novel DORGE-TSG
LRIG1	Plx4032	NA	4.31385E-5	1.25459	Novel DORGE-TSG
LRIG1	Estradiol	NA	1.33191E-4	0.513103	Novel DORGE-TSG
LRIG1	Dasatinib	NA	4.56638E-5	1.47363	Novel DORGE-TSG
LRIG1	Curcumin	NA	3.71179E-4	0.999933	Novel DORGE-TSG
LRIG1	Doxorubicin	NA	3.29829E-4	0.727677	Novel DORGE-TSG
LRIG1	Imatinib	NA	3.19478E-4	0.471184	Novel DORGE-TSG
LRIG1	Etanercept	NA	5.25078E-4	0.679307	Novel DORGE-TSG
LRIG1	R1881	NA	8.56026E-4	0.58529	Novel DORGE-TSG
LRIG1	Bexarotene	NA	7.50328E-4	0.912042	Novel DORGE-TSG
LRIG1	Actinomycind	NA	3.714E-4	0.347074	Novel DORGE-TSG
LRIG1	Calcitriol	NA	0.00191201	0.28189	Novel DORGE-TSG
LRIG1	Vanadiumpentoxide	NA	7.07193E-4	0.284287	Novel DORGE-TSG
LRIG1	Celecoxib	NA	0.0047378	0.00330833	Novel DORGE-TSG
LRIG1	Androstanolone	NA	0.00220665	1.55278	Novel DORGE-TSG
LRIG1	Tamoxifen	NA	0.0361206	1.7513	Novel DORGE-TSG
LRIG1	Plx4720	NA	0.0134833	0.360613	Novel DORGE-TSG
LRIG1	Tretinoin	NA	0.00239681	0.466667	Novel DORGE-TSG
LRIG1	Sirolimus	NA	0.0357911	0.61844	Novel DORGE-TSG
LRIG1	Vemurafenib	NA	0.0108089	0.118578	Novel DORGE-TSG
LRIG1	Apratoxina	NA	0.0156264	1.1858	Novel DORGE-TSG
LRIG1	Vx	NA	0.0179974	0.217427	Novel DORGE-TSG
LRIG1	Lmp-420	NA	0.0298545	0.145988	Novel DORGE-TSG
LRIG1	Chlorpyrifos	NA	0.0288104	0.387445	Novel DORGE-TSG
LRIG1	Clinafloxacin	NA	0.0497434	1.16657	Novel DORGE-TSG
LRIG1	Cytarabine	NA	0.0448879	0.565931	Novel DORGE-TSG
LRIG1	4-hydroxytamoxifen	NA	0.0427253	0.296831	Novel DORGE-TSG
LRIG1	Nitricoxide	NA	0.047879	0.359566	Novel DORGE-TSG
RRBP1	Tretinoin	NA	5.31365E-8	1.21	Novel DORGE-TSG
RRBP1	Nitricoxide	NA	6.80261E-7	0.545538	Novel DORGE-TSG
RRBP1	Naturalalphainterferon	NA	1.23792E-6	0.662168	Novel DORGE-TSG
RRBP1	Bicalutamide	NA	3.57213E-6	0.140703	Novel DORGE-TSG
RRBP1	R1881	NA	9.86759E-5	0.623649	Novel DORGE-TSG
RRBP1	Doxorubicin	NA	1.10005E-5	0.070355	Novel DORGE-TSG
RRBP1	Interferonbeta-1a	NA	3.09766E-4	0.356806	Novel DORGE-TSG
RRBP1	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	8.08772E-5	0.681514	Novel DORGE-TSG
RRBP1	Thapsigargin	NA	1.3321E-4	0.390603	Novel DORGE-TSG
RRBP1	Gamma-tocotrienol	NA	0.00156093	0.407058	Novel DORGE-TSG
RRBP1	Estradiol	NA	4.07342E-4	0.483267	Novel DORGE-TSG
RRBP1	Resveratrol	NA	4.76446E-4	0.514583	Novel DORGE-TSG
RRBP1	Nickel	NA	2.91885E-4	0.580514	Novel DORGE-TSG
RRBP1	Isotretinoin	NA	5.05264E-4	0.0346154	Novel DORGE-TSG
RRBP1	Interferongamma-1b	NA	4.15185E-4	0.161452	Novel DORGE-TSG
RRBP1	Cadmium	NA	4.71887E-4	0.300239	Novel DORGE-TSG
RRBP1	Vanadiumpentoxide	NA	0.00265991	0.265804	Novel DORGE-TSG
RRBP1	Aminolevulinicacid	NA	0.00168355	0.0427868	Novel DORGE-TSG
RRBP1	Dasatinib	NA	0.00128707	0.168844	Novel DORGE-TSG
RRBP1	Plx4032	NA	0.00500512	0.420637	Novel DORGE-TSG
RRBP1	Cisplatin	NA	0.00888741	0.486725	Novel DORGE-TSG
RRBP1	Lapatinib	NA	0.0259064	0.369305	Novel DORGE-TSG
RRBP1	Vx	NA	0.00700137	0.371422	Novel DORGE-TSG
RRBP1	Phorbol12-myristate13-acetate(pma)	NA	0.00973574	0.454958	Novel DORGE-TSG
RRBP1	Lipopolysaccharide	NA	0.0198223	0.195	Novel DORGE-TSG
RRBP1	Antimony	NA	0.00397131	1.65005	Novel DORGE-TSG
RRBP1	Argyrina	NA	0.0152582	0.0814808	Novel DORGE-TSG
RRBP1	Vemurafenib	NA	0.0214141	0.286962	Novel DORGE-TSG
RRBP1	Androstanolone	NA	0.028728	0.201903	Novel DORGE-TSG
RRBP1	Aplidin	NA	0.0261409	0.285774	Novel DORGE-TSG
RRBP1	Apratoxina	NA	0.0402658	0.748926	Novel DORGE-TSG
PSMA2	Doxorubicin	NA	4.29565E-15	0.188526	Novel DORGE-TSG
PSMA2	Bortezomib	NA	2.13424E-4	0.673699	Novel DORGE-TSG
PSMA2	Nickel	NA	1.62431E-4	0.296122	Novel DORGE-TSG
PSMA2	Vanadiumpentoxide	NA	8.72303E-4	0.246717	Novel DORGE-TSG
PSMA2	Lipopolysaccharide	NA	0.00241363	0.58922	Novel DORGE-TSG
PSMA2	Arachidonicacid	NA	0.00143516	1.2248	Novel DORGE-TSG
PSMA2	Vx	NA	8.79306E-4	0.268472	Novel DORGE-TSG
PSMA2	Mercury	NA	8.33343E-4	0.663197	Novel DORGE-TSG
PSMA2	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00145252	0.154325	Novel DORGE-TSG
PSMA2	Curcumin	NA	0.00186276	0.187232	Novel DORGE-TSG
PSMA2	Imatinib	NA	0.00111778	0.2356	Novel DORGE-TSG
PSMA2	Insulin	NA	0.00696962	0.229256	Novel DORGE-TSG
PSMA2	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.00357645	0.236458	Novel DORGE-TSG
PSMA2	Interferongamma-1b	NA	0.00252403	0.18905	Novel DORGE-TSG
PSMA2	Bpde	NA	0.00314295	0.134893	Novel DORGE-TSG
PSMA2	Hydrocortisone	NA	0.0211467	0.339475	Novel DORGE-TSG
PSMA2	Apratoxina	NA	0.0111564	0.0613905	Novel DORGE-TSG
PSMA2	4-hydroxynonenal	NA	0.00963976	0.119438	Novel DORGE-TSG
PSMA2	R1881	NA	0.0108608	0.161312	Novel DORGE-TSG
PSMA2	Chromium	NA	0.016418	0.508852	Novel DORGE-TSG
PSMA2	Chlorpyrifos	NA	0.0215222	0.0618501	Novel DORGE-TSG
PSMA2	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	0.0179479	0.446705	Novel DORGE-TSG
PSMA2	4-hydroxytamoxifen	NA	0.0365805	0.113181	Novel DORGE-TSG
PSMA2	Dexamethasone	NA	0.0442583	0.246153	Novel DORGE-TSG
NUFIP2	Cycloheximide	NA	4.06989E-5	0.683161	Novel DORGE-TSG
NUFIP2	Cisplatin	NA	1.88201E-4	0.529993	Novel DORGE-TSG
NUFIP2	Dasatinib	NA	6.35914E-5	0.35463	Novel DORGE-TSG
NUFIP2	Bpde	NA	1.05127E-4	0.272663	Novel DORGE-TSG
NUFIP2	Vx	NA	9.29636E-4	0.420119	Novel DORGE-TSG
NUFIP2	Interferonbeta-1a	NA	0.00149946	0.2425	Novel DORGE-TSG
NUFIP2	Bortezomib	NA	0.00656635	0.317986	Novel DORGE-TSG
NUFIP2	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00286376	0.096854	Novel DORGE-TSG
NUFIP2	Interferonbeta-1b	NA	0.00232212	0.2025	Novel DORGE-TSG
NUFIP2	Hydrocortisone	NA	0.0258825	0.37195	Novel DORGE-TSG
NUFIP2	4-hydroxynonenal	NA	0.010175	0.0652229	Novel DORGE-TSG
NUFIP2	Androstanolone	NA	0.01172	0.0987151	Novel DORGE-TSG
NUFIP2	Pd173074	NA	0.0150874	0.121567	Novel DORGE-TSG
NUFIP2	Bicalutamide	NA	0.00922742	0.219376	Novel DORGE-TSG
NUFIP2	Phorbol12-myristate13-acetate(pma)	NA	0.0409217	0.437371	Novel DORGE-TSG
NUFIP2	Vemurafenib	NA	0.0448827	0.158065	Novel DORGE-TSG
NUFIP2	Bisphenola	NA	0.0399531	0.197852	Novel DORGE-TSG
NUFIP2	Harman	NA	0.0478339	0.070733	Novel DORGE-TSG
NAPA	Doxorubicin	NA	1.67728E-28	0.0873159	Novel DORGE-TSG
NAPA	Naturalalphainterferon	NA	2.28595E-8	0.44434	Novel DORGE-TSG
NAPA	Imatinib	NA	2.01219E-6	0.912709	Novel DORGE-TSG
NAPA	4-hydroxytamoxifen	NA	2.44017E-5	0.681874	Novel DORGE-TSG
NAPA	Interferonbeta-1b	NA	9.21162E-6	0.275833	Novel DORGE-TSG
NAPA	Tretinoin	NA	5.38435E-6	0.376667	Novel DORGE-TSG
NAPA	Cyfluthrin	NA	8.23159E-5	0.501566	Novel DORGE-TSG
NAPA	Bexarotene	NA	1.92404E-4	0.605994	Novel DORGE-TSG
NAPA	Interferonbeta-1a	NA	4.0298E-4	0.826111	Novel DORGE-TSG
NAPA	4-hydroxynonenal	NA	6.45502E-4	0.207196	Novel DORGE-TSG
NAPA	Bpde	NA	2.14742E-4	0.265832	Novel DORGE-TSG
NAPA	Actinomycind	NA	2.65437E-4	0.433636	Novel DORGE-TSG
NAPA	Cycloheximide	NA	3.80834E-4	0.349406	Novel DORGE-TSG
NAPA	Vemurafenib	NA	4.87154E-4	0.548863	Novel DORGE-TSG
NAPA	Plx4032	NA	0.00107704	0.60687	Novel DORGE-TSG
NAPA	Promegestone	NA	0.00217464	0.282927	Novel DORGE-TSG
NAPA	Lipopolysaccharide	NA	0.00874024	0.428333	Novel DORGE-TSG
NAPA	Nilotinib	NA	0.00286554	0.974207	Novel DORGE-TSG
NAPA	Androstanolone	NA	0.00172579	0.0944785	Novel DORGE-TSG
NAPA	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.00191365	0.362239	Novel DORGE-TSG
NAPA	Pd173074	NA	0.00250181	0.27341	Novel DORGE-TSG
NAPA	Cytarabine	NA	0.00387502	0.457099	Novel DORGE-TSG
NAPA	Chlorpyrifos	NA	0.0034229	0.0936395	Novel DORGE-TSG
NAPA	Vx	NA	0.00371011	0.293816	Novel DORGE-TSG
NAPA	Sulforaphane	NA	0.00481105	0.639659	Novel DORGE-TSG
NAPA	Dexamethasone	NA	0.00640535	0.512755	Novel DORGE-TSG
NAPA	Mk-886	NA	0.0103035	0.333863	Novel DORGE-TSG
NAPA	Estradiol	NA	0.0342698	0.259943	Novel DORGE-TSG
NAPA	Cisplatin	NA	0.0422904	0.111983	Novel DORGE-TSG
NAPA	Argyrina	NA	0.0436871	0.0886917	Novel DORGE-TSG
NAPA	Vanadiumpentoxide	NA	0.0254119	0.195259	Novel DORGE-TSG
HUWE1	Bexarotene	NA	3.66178E-7	0.822263	Novel DORGE-TSG
HUWE1	Naturalalphainterferon	NA	1.55116E-5	0.302865	Novel DORGE-TSG
HUWE1	Androstanolone	NA	8.85774E-5	0.255974	Novel DORGE-TSG
HUWE1	Imatinib	NA	2.02175E-4	0.457149	Novel DORGE-TSG
HUWE1	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	2.39463E-4	0.307999	Novel DORGE-TSG
HUWE1	Thapsigargin	NA	7.34656E-4	0.40195	Novel DORGE-TSG
HUWE1	Chlorpyrifos	NA	8.523E-4	0.119354	Novel DORGE-TSG
HUWE1	Bisphenola	NA	0.0143422	0.290343	Novel DORGE-TSG
HUWE1	Arachidonicacid	NA	0.00175379	1.03492	Novel DORGE-TSG
HUWE1	Cisplatin	NA	0.0019906	0.26872	Novel DORGE-TSG
HUWE1	Harman	NA	0.00234074	0.2567	Novel DORGE-TSG
HUWE1	Vemurafenib	NA	0.00203301	0.229667	Novel DORGE-TSG
HUWE1	Nitricoxide	NA	0.00354739	0.605889	Novel DORGE-TSG
HUWE1	Cediranib	NA	0.00206513	0.0567202	Novel DORGE-TSG
HUWE1	Antimony	NA	0.00209588	0.363316	Novel DORGE-TSG
HUWE1	Carboplatin	NA	0.0320735	0.212059	Novel DORGE-TSG
HUWE1	Quercetin	NA	0.027759	0.163171	Novel DORGE-TSG
HUWE1	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.0175177	0.165745	Novel DORGE-TSG
HUWE1	Calcitriol	NA	0.0252079	0.208127	Novel DORGE-TSG
HUWE1	Sulforaphane	NA	0.022517	0.338254	Novel DORGE-TSG
HUWE1	Cyfluthrin	NA	0.019248	0.287338	Novel DORGE-TSG
HUWE1	Pd173074	NA	0.0266154	0.123933	Novel DORGE-TSG
HUWE1	Nilotinib	NA	0.0254926	0.994533	Novel DORGE-TSG
HUWE1	Adenosinetriphosphate	NA	0.0275124	0.144649	Novel DORGE-TSG
HUWE1	Cetuximab	NA	0.0448338	0.271009	Novel DORGE-TSG
HUWE1	Etanercept	NA	0.0332535	0.170527	Novel DORGE-TSG
HUWE1	Actinomycind	NA	0.0237488	0.11582	Novel DORGE-TSG
HUWE1	Bicalutamide	NA	0.0281401	0.485037	Novel DORGE-TSG
SRSF7	Doxorubicin	NA	2.27526E-23	0.0809111	Novel DORGE-TSG
SRSF7	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	1.26111E-5	1.52143	Novel DORGE-TSG
SRSF7	Calcitriol	NA	1.48098E-4	0.568207	Novel DORGE-TSG
SRSF7	Carboplatin	NA	4.47962E-4	0.467707	Novel DORGE-TSG
SRSF7	Hypochlorousacid	NA	1.83976E-4	0.111992	Novel DORGE-TSG
SRSF7	Antimony	NA	5.96884E-5	0.411463	Novel DORGE-TSG
SRSF7	Aminolevulinicacid	NA	2.39995E-4	0.139108	Novel DORGE-TSG
SRSF7	Carboplatin(30h)	NA	0.00439557	0.605273	Novel DORGE-TSG
SRSF7	Interferonbeta-1a	NA	0.00126312	0.212083	Novel DORGE-TSG
SRSF7	Insulin	NA	0.00381078	0.358247	Novel DORGE-TSG
SRSF7	Carboplatin(36h)	NA	0.0102784	0.634199	Novel DORGE-TSG
SRSF7	Etanercept	NA	0.00485971	0.618063	Novel DORGE-TSG
SRSF7	Arachidonicacid	NA	0.00193031	0.827243	Novel DORGE-TSG
SRSF7	Plx4720	NA	0.00645567	0.44682	Novel DORGE-TSG
SRSF7	Mercury	NA	0.00180098	1.40934	Novel DORGE-TSG
SRSF7	Pioglitazone	NA	0.00315569	0.260824	Novel DORGE-TSG
SRSF7	Trovafloxacin	NA	0.00402689	0.881754	Novel DORGE-TSG
SRSF7	Chromium	NA	0.00323743	1.2604	Novel DORGE-TSG
SRSF7	Estradiol	NA	0.00988153	0.236082	Novel DORGE-TSG
SRSF7	Chlorpyrifos	NA	0.0050383	0.0115638	Novel DORGE-TSG
SRSF7	Diclofenac	NA	0.00511774	0.348095	Novel DORGE-TSG
SRSF7	Hydrocortisone	NA	0.0286437	0.406099	Novel DORGE-TSG
SRSF7	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	NA	0.0479983	0.310833	Novel DORGE-TSG
SRSF7	Cadmium	NA	0.00429666	0.22565	Novel DORGE-TSG
SRSF7	Sevoflurane	NA	0.0362049	0.519693	Novel DORGE-TSG
SRSF7	Mln4924	NA	0.0246029	0.540284	Novel DORGE-TSG
SRSF7	Interferongamma-1b	NA	0.00882682	0.0858338	Novel DORGE-TSG
SRSF7	Apratoxina	NA	0.0303374	0.269458	Novel DORGE-TSG
NRD1	Lmp-420	NA	1.83716E-7	0.187092	Novel DORGE-TSG
NRD1	Bisphenola	NA	1.68186E-6	0.204931	Novel DORGE-TSG
NRD1	Cediranib	NA	2.6614E-7	0.0305609	Novel DORGE-TSG
NRD1	Bpde	NA	3.86928E-6	0.42605	Novel DORGE-TSG
NRD1	Etanercept	NA	5.88705E-5	0.328358	Novel DORGE-TSG
NRD1	Bexarotene	NA	1.14852E-5	0.448742	Novel DORGE-TSG
NRD1	Thapsigargin	NA	1.1201E-4	0.381778	Novel DORGE-TSG
NRD1	Mk-886	NA	2.58578E-4	0.512609	Novel DORGE-TSG
NRD1	4-hydroxytamoxifen	NA	3.63484E-4	0.280409	Novel DORGE-TSG
NRD1	4-hydroxynonenal	NA	6.30953E-4	0.273779	Novel DORGE-TSG
NRD1	Arachidonicacid	NA	0.00139193	1.38994	Novel DORGE-TSG
NRD1	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	5.84515E-4	0.394393	Novel DORGE-TSG
NRD1	Nicotine	NA	0.0125603	0.681212	Novel DORGE-TSG
NRD1	Pioglitazone	NA	0.00101502	0.322888	Novel DORGE-TSG
NRD1	Estradiol	NA	0.00163287	0.213453	Novel DORGE-TSG
NRD1	Vanadiumpentoxide	NA	0.00401129	0.168824	Novel DORGE-TSG
NRD1	Androstanolone	NA	0.00304718	0.245212	Novel DORGE-TSG
